subject_id	predicate_id	object_id	mondo_id	mondo_label	gard_mondo_mapping_type
GARD:0004723			MONDO:0019951	rigid spine syndrome	direct_existing
GARD:0004724			MONDO:0015433	ring chromosome 17	direct_existing
GARD:0004729			MONDO:0008247	robin sequence-oligodactyly syndrome	direct_existing
GARD:0004732			MONDO:0007420	autosomal dominant deafness - onychodystrophy syndrome	direct_existing
GARD:0004733			MONDO:0018884	Roch-Leri mesosomatous lipomatosis	direct_existing
GARD:0004738			MONDO:0008390	Rombo syndrome	direct_existing
GARD:0004739			MONDO:0015206	short stature-heart defect-craniofacial anomalies syndrome	direct_existing
GARD:0004740			MONDO:0008619	ulna metaphyseal dysplasia syndrome	direct_existing
GARD:0004741			MONDO:0008392	Roussy-Levy syndrome	direct_existing
GARD:0004742			MONDO:0004656	rubella	direct_existing
GARD:0004744			MONDO:0017361	congenital rubella syndrome	direct_existing
GARD:0004745			MONDO:0043195	Rubinstein Taybi like syndrome	direct_existing
GARD:0004747			MONDO:0043197	ruvalcaba churesigaew myhre syndrome	direct_existing
GARD:0004748			MONDO:0008395	Ruvalcaba syndrome	direct_existing
GARD:0004751			MONDO:0010831	familial caudal dysgenesis	direct_existing
GARD:0004752			MONDO:0016522	Kousseff syndrome	direct_existing
GARD:0004754			MONDO:0011449	Salla disease	direct_existing
GARD:0004767			MONDO:0002546	schwannoma	direct_existing
GARD:0004768			MONDO:0008075	schwannomatosis	direct_existing
GARD:0004769			MONDO:0000355	Ullrich congenital muscular dystrophy	direct_existing
GARD:0004771			MONDO:0017838	sclerosteosis	direct_existing
GARD:0004774			MONDO:0009492	succinyl-CoA:3-ketoacid CoA transferase deficiency	direct_existing
GARD:0004775			MONDO:0010589	Aarskog-Scott syndrome, X-linked	direct_existing
GARD:0004776			MONDO:0015463	craniodigital syndrome-intellectual disability syndrome	direct_existing
GARD:0004777			MONDO:0009885	Scott syndrome	direct_existing
GARD:0004778			MONDO:0015781	facial dysmorphism-shawl scrotum-joint laxity syndrome	direct_existing
GARD:0004781			MONDO:0024234	Seckel like syndrome majoor-krakauer type	direct_existing
GARD:0004791			MONDO:0024519	renal hypodysplasia/aplasia 1	direct_existing
GARD:0004792			MONDO:0003669	testicular seminoma	direct_existing
GARD:0004798			MONDO:0008086	neuropathy, hereditary sensory and autonomic, type 1A	direct_existing
GARD:0004801			MONDO:0010956	enamel hypoplasia, cataracts, and aqueductal stenosis	direct_existing
GARD:0004805			MONDO:0007124	ankyloblepharon-ectodermal defects-cleft lip/palate syndrome	direct_existing
GARD:0004815			MONDO:0017577	spontaneous periodic hypothermia	direct_existing
GARD:0004818			MONDO:0019345	shigellosis	direct_existing
GARD:0004822			MONDO:0008722	short chain acyl-CoA dehydrogenase deficiency	direct_existing
GARD:0004823			MONDO:0043199	short limb dwarf lethal colavita kozlowski type	direct_existing
GARD:0004827			MONDO:0011051	lethal short-limb skeletal dysplasia, Al Gazali type	direct_existing
GARD:0004832			MONDO:0010024	Beemer-Langer syndrome	direct_existing
GARD:0004833			MONDO:0019662	short rib-polydactyly syndrome, Majewski type	direct_existing
GARD:0004834			MONDO:0013127	asphyxiating thoracic dystrophy 3	direct_existing
GARD:0004835			MONDO:0013127	asphyxiating thoracic dystrophy 3	direct_existing
GARD:0004838			MONDO:0011046	short stature, Brussels type	direct_existing
GARD:0004839			MONDO:0024421	short stature contractures hypotonia	direct_existing
GARD:0004841			MONDO:0017316	short stature-deafness-neutrophil dysfunction-dysmorphism syndrome	direct_existing
GARD:0004856			MONDO:0008499	short stature-wormian bones-dextrocardia syndrome	direct_existing
GARD:0004860			MONDO:0016821	shoulder and girdle defects-familial intellectual disability syndrome	direct_existing
GARD:0004861			MONDO:0008426	Shprintzen-Goldberg syndrome	direct_existing
GARD:0004863			MONDO:0009833	Shwachman-Diamond syndrome	direct_existing
GARD:0004865			MONDO:0010028	sialuria	direct_existing
GARD:0004867			MONDO:0017849	Siegler-Brewer-Carey syndrome	direct_existing
GARD:0004869			MONDO:0007227	Sillence syndrome	direct_existing
GARD:0004870			MONDO:0008394	Silver-Russell syndrome	direct_existing
GARD:0004873			MONDO:0008421	flat face-microstomia-ear anomaly syndrome	direct_existing
GARD:0004877			MONDO:0007819	solitary median maxillary central incisor syndrome	direct_existing
GARD:0004879			MONDO:0007701	progressive familial heart block type II	direct_existing
GARD:0004880			MONDO:0008423	sinus node disease and myopia	direct_existing
GARD:0004881			MONDO:0008234	multiple endocrine neoplasia type 2A	direct_existing
GARD:0004883			MONDO:0010029	situs inversus	direct_existing
GARD:0004885			MONDO:0010032	Sjogren-Larsson-like ichthyosis without CNS or eye involvement	direct_existing
GARD:0004886			MONDO:0010538	Mononen-Karnes-Senac syndrome	direct_existing
GARD:0004889			MONDO:0008546	thanatophoric dysplasia type 1	direct_existing
GARD:0004891			MONDO:0010275	spondyloepimetaphyseal dysplasia, Bieganski type	direct_existing
GARD:0004898			MONDO:0018078	soft tissue sarcoma	direct_existing
GARD:0004900			MONDO:0006976	somatostatinoma	direct_existing
GARD:0004905			MONDO:0010039	congenital heart defect-round face-developmental delay syndrome	direct_existing
GARD:0004908			MONDO:0008583	inherited torticollis	direct_existing
GARD:0004910			MONDO:0010041	Charlevoix-Saguenay spastic ataxia	direct_existing
GARD:0004911			MONDO:0010042	spastic diplegia and intellectual disability	direct_existing
GARD:0004914			MONDO:0011797	infantile-onset ascending hereditary spastic paralysis	direct_existing
GARD:0004915			MONDO:0008439	spastic paraplegia-epilepsy-intellectual disability syndrome	direct_existing
GARD:0004917			MONDO:0020668	obsolete spastic paraplegia 5B	direct_existing
GARD:0004918			MONDO:0008443	spastic paraplegia-precocious puberty syndrome	direct_existing
GARD:0004919			MONDO:0011445	hereditary spastic paraplegia 11	direct_existing
GARD:0004921			MONDO:0008442	spastic paraplegia-neuropathy-poikiloderma syndrome	direct_existing
GARD:0004922			MONDO:0012639	hereditary spastic paraplegia 18	direct_existing
GARD:0004923			MONDO:0010733	hereditary spastic paraplegia 2	direct_existing
GARD:0004924			MONDO:0012787	hereditary spastic paraplegia 39	direct_existing
GARD:0004925			MONDO:0008438	hereditary spastic paraplegia 4	direct_existing
GARD:0004926			MONDO:0010047	hereditary spastic paraplegia 5A	direct_existing
GARD:0004927			MONDO:0011803	hereditary spastic paraplegia 7	direct_existing
GARD:0004928			MONDO:0010878	hereditary spastic paraplegia 6	direct_existing
GARD:0004931			MONDO:0010049	spastic paraplegia-glaucoma-intellectual disability syndrome	direct_existing
GARD:0004932			MONDO:0010051	spastic tetraplegia-retinitis pigmentosa-intellectual disability syndrome	direct_existing
GARD:0004936			MONDO:0018096	Weill-Marchesani syndrome	direct_existing
GARD:0004942			MONDO:0015250	spinal atrophy-ophthalmoplegia-pyramidal syndrome	direct_existing
GARD:0004945			MONDO:0009673	spinal muscular atrophy, type II	direct_existing
GARD:0004947			MONDO:0014806	spinal muscular atrophy with congenital bone fractures 1	direct_existing
GARD:0004950			MONDO:0013241	spinocerebellar ataxia type 30	direct_existing
GARD:0004952			MONDO:0011811	autosomal recessive cerebellar ataxia-saccadic intrusion syndrome	direct_existing
GARD:0004953			MONDO:0010848	spinocerebellar ataxia type 5	direct_existing
GARD:0004954			MONDO:0011950	infantile-onset autosomal recessive nonprogressive cerebellar ataxia	direct_existing
GARD:0004955			MONDO:0016163	autosomal dominant cerebellar ataxia type II	direct_existing
GARD:0004956			MONDO:0012116	spinocerebellar ataxia type 8	direct_existing
GARD:0004958			MONDO:0010062	spinocerebellar ataxia-dysmorphism syndrome	direct_existing
GARD:0004963			MONDO:0008460	splenogonadal fusion-limb defects-micrognathia syndrome	direct_existing
GARD:0004967			MONDO:0008466	Karsch-Neugebauer syndrome	direct_existing
GARD:0004968			MONDO:0010736	split hand-foot malformation 2	direct_existing
GARD:0004969			MONDO:0008467	Czeizel-Losonci syndrome	direct_existing
GARD:0004970			MONDO:0010068	spondyloepimetaphyseal dysplasia, sponastrime type	direct_existing
GARD:0004971			MONDO:0005095	spondyloarthropathy	direct_existing
GARD:0004972			MONDO:0010801	spondylocamptodactyly syndrome	direct_existing
GARD:0004973			MONDO:0012349	spondylocostal dysostosis 3, autosomal recessive	direct_existing
GARD:0004974			MONDO:0010094	spondylocarpotarsal synostosis syndrome	direct_existing
GARD:0004976			MONDO:0013366	spondylocostal dysostosis 4, autosomal recessive	direct_existing
GARD:0004978			MONDO:0011939	Spondyloenchondrodysplasia with immune dysregulation	direct_existing
GARD:0004979			MONDO:0010248	X-linked spondyloepimetaphyseal dysplasia	direct_existing
GARD:0004980			MONDO:0011252	spondyloepimetaphyseal dysplasia, Shohat type	direct_existing
GARD:0004982			MONDO:0019675	spondyloepimetaphyseal dysplasia with joint laxity	direct_existing
GARD:0004984			MONDO:0009458	Schimke immuno-osseous dysplasia	direct_existing
GARD:0004985			MONDO:0010737	spondyloepiphyseal dysplasia tarda, X-linked	direct_existing
GARD:0004987			MONDO:0008471	spondyloepiphyseal dysplasia congenita	direct_existing
GARD:0004991			MONDO:0008479	spondylometaphyseal dysplasia, 'corner fracture' type	direct_existing
GARD:0004992			MONDO:0012713	spondylometaphyseal dysplasia, East African type	direct_existing
GARD:0004993			MONDO:0009593	spondylometaphyseal dysplasia, Sedaghatian type	direct_existing
GARD:0004994			MONDO:0010078	spondyloperipheral dysplasia	direct_existing
GARD:0004997			MONDO:0008259	familial spontaneous pneumothorax	direct_existing
GARD:0004998			MONDO:0001195	spotted fever	direct_existing
GARD:0005000			MONDO:0016583	familial intestinal malrotation-facial anomalies syndrome	direct_existing
GARD:0005003			MONDO:0008485	sebocystomatosis	direct_existing
GARD:0005004			MONDO:0008486	steatocystoma multiplex-natal teeth syndrome	direct_existing
GARD:0005012			MONDO:0016066	sternal cleft	direct_existing
GARD:0005015			MONDO:0017904	steroid dehydrogenase deficiency-dental anomalies syndrome	direct_existing
GARD:0005018			MONDO:0007160	Stickler syndrome type 1	direct_existing
GARD:0005020			MONDO:0011493	Stickler syndrome type 2	direct_existing
GARD:0005021			MONDO:0008490	otospondylomegaepiphyseal dysplasia, autosomal dominant	direct_existing
GARD:0005023			MONDO:0008491	stiff-person syndrome	direct_existing
GARD:0005025			MONDO:0008492	stiff skin syndrome	direct_existing
GARD:0005026			MONDO:0008743	Stimmler syndrome	direct_existing
GARD:0005027			MONDO:0010104	non-eruption of teeth-maxillary hypoplasia-genu valgum syndrome	direct_existing
GARD:0005029			MONDO:0044406	arthrogryposis-ectodermal dysplasia-other anomalies syndrome	direct_existing
GARD:0005034			MONDO:0008495	platelet storage pool deficiency	direct_existing
GARD:0005035			MONDO:0008496	storm syndrome	direct_existing
GARD:0005036			MONDO:0015259	brachydactyly-mesomelia-intellectual disability-heart defects syndrome	direct_existing
GARD:0005040			MONDO:0015518	infantile bilateral striatal necrosis	direct_existing
GARD:0005041			MONDO:0008437	hereditary spastic paraplegia 3A	direct_existing
GARD:0005045			MONDO:0800043	Stüve-Wiedemann syndrome 1	direct_existing
GARD:0005049			MONDO:0015146	classic lissencephaly	direct_existing
GARD:0005050			MONDO:0015094	subependymal nodular heterotopia	direct_existing
GARD:0005051			MONDO:0017866	subpulmonary stenosis	direct_existing
GARD:0005052			MONDO:0006987	subvalvular aortic stenosis	direct_existing
GARD:0005053			MONDO:0100294	mitochondrial complex II deficiency, nuclear type 1	direct_existing
GARD:0005058			MONDO:0010087	Sugarman brachydactyly	direct_existing
GARD:0005061			MONDO:0010088	mucosulfatidosis	direct_existing
GARD:0005062			MONDO:0010089	isolated sulfite oxidase deficiency	direct_existing
GARD:0005066			MONDO:0010671	microphthalmia, syndromic 1	direct_existing
GARD:0005068			MONDO:0010765	46,XY complete gonadal dysgenesis	direct_existing
GARD:0005070			MONDO:0015269	symmetrical thalamic calcifications	direct_existing
GARD:0005077			MONDO:0008510	symphalangism with multiple anomalies of hands and feet	direct_existing
GARD:0005081			MONDO:0008512	syndactyly type 1	direct_existing
GARD:0005084			MONDO:0008931	Cenani-Lenz syndactyly syndrome	direct_existing
GARD:0005087			MONDO:0021651	synpolydactyly	direct_existing
GARD:0005088			MONDO:0008514	syndactyly type 3	direct_existing
GARD:0005089			MONDO:0008516	syndactyly type 5	direct_existing
GARD:0005090			MONDO:0008517	syndactyly-polydactyly-ear lobe syndrome	direct_existing
GARD:0005091			MONDO:0017981	syngnathia-cleft palate syndrome	direct_existing
GARD:0005092			MONDO:0017980	syngnathia multiple anomalies	direct_existing
GARD:0005100			MONDO:0019392	syringocystadenoma papilliferum	direct_existing
GARD:0005104			MONDO:0008919	systemic primary carnitine deficiency disease	direct_existing
GARD:0005109			MONDO:0021994	Berk-Tabatznik syndrome	direct_existing
GARD:0005116			MONDO:0010121	thrombocytopenia-absent radius syndrome	direct_existing
GARD:0005118			MONDO:0010102	taurodontia-absent teeth-sparse hair syndrome	direct_existing
GARD:0005119			MONDO:0010098	taurodontism	direct_existing
GARD:0005120			MONDO:0016994	microcephalic osteodysplastic primordial dwarfism types I and III	direct_existing
GARD:0005121			MONDO:0010704	otopalatodigital syndrome type 1	direct_existing
GARD:0005124			MONDO:0010164	phocomelia, Schinzel type	direct_existing
GARD:0005125			MONDO:0010101	Teebi-Shaltout syndrome	direct_existing
GARD:0005126			MONDO:0010154	trigonocephaly-bifid nose-acral anomalies syndrome	direct_existing
GARD:0005127			MONDO:0010104	non-eruption of teeth-maxillary hypoplasia-genu valgum syndrome	direct_existing
GARD:0005128			MONDO:0008901	Tel Hashomer camptodactyly syndrome	direct_existing
GARD:0005133			MONDO:0008245	piebald trait-neurologic defects syndrome	direct_existing
GARD:0005135			MONDO:0011965	familial temporal lobe epilepsy 2	direct_existing
GARD:0005138			MONDO:0009579	Frank-Ter Haar syndrome	direct_existing
GARD:0005140			MONDO:0005440	embryonal carcinoma	direct_existing
GARD:0005144			MONDO:0005526	tetanus	direct_existing
GARD:0005146			MONDO:0010109	tetraamelia with ectodermal dysplasia and lacrimal duct abnormalities	direct_existing
GARD:0005148			MONDO:0017439	tetra-amelia	direct_existing
GARD:0005151			MONDO:0018026	tetraploidy syndrome	direct_existing
GARD:0005153			MONDO:0018027	duplication/inversion 15q11	direct_existing
GARD:0005158			MONDO:0009202	Thakker-Donnai syndrome	direct_existing
GARD:0005160			MONDO:0010112	thalamic degeneration, symmetric infantile	direct_existing
GARD:0005168			MONDO:0022792	coccygodynia	direct_existing
GARD:0005170			MONDO:0011080	progressive deafness with stapes fixation	direct_existing
GARD:0005173			MONDO:0012503	thiopurine S-methyltransferase deficiency	direct_existing
GARD:0005175			MONDO:0018043	Thomas syndrome	direct_existing
GARD:0005176			MONDO:0010743	thrombocytopenia 1	direct_existing
GARD:0005177			MONDO:0008941	hepatic fibrosis-renal cysts-intellectual disability syndrome	direct_existing
GARD:0005180			MONDO:0010115	thoracic dysplasia-hydrocephalus syndrome	direct_existing
GARD:0005181			MONDO:0015774	thoraco-abdominal enteric duplication	direct_existing
GARD:0005184			MONDO:0008551	thoracolaryngopelvic dysplasia	direct_existing
GARD:0005186			MONDO:0010962	diffuse nonepidermolytic palmoplantar keratoderma	direct_existing
GARD:0005188			MONDO:0008497	Stormorken syndrome	direct_existing
GARD:0005191			MONDO:0008555	thrombocytopenia 2	direct_existing
GARD:0005193			MONDO:0018046	thrombocytopenia-robin sequence syndrome	direct_existing
GARD:0005194			MONDO:0008558	autoimmune thrombocytopenic purpura	direct_existing
GARD:0005195			MONDO:0018047	familial thrombomodulin anomalies	direct_existing
GARD:0005199			MONDO:0008562	thumb deformity-alopecia-pigmentation anomaly syndrome	direct_existing
GARD:0005200			MONDO:0008563	thumb stiffness-brachydactyly-intellectual disability syndrome	direct_existing
GARD:0005201			MONDO:0018079	thymic epithelial neoplasm	direct_existing
GARD:0005202			MONDO:0010129	thymic-renal-anal-lung dysplasia	direct_existing
GARD:0005203			MONDO:0010128	thyrocerebrorenal syndrome	direct_existing
GARD:0005204			MONDO:0008565	familial thyroglossal duct cyst	direct_existing
GARD:0005206			MONDO:0008566	thyroid cancer, nonmedullary, 2	direct_existing
GARD:0005210			MONDO:0010981	absent tibia-polydactyly-arachnoid cyst syndrome	direct_existing
