# creator_id: 0000-0002-2906-7319
# curie_map:
#   GARD: http://purl.obolibrary.org/obo/GARD_
#   MONDO: http://purl.obolibrary.org/obo/MONDO_
#   oboInOwl: http://www.geneontology.org/formats/oboInOwl#
#   semapv: https://w3id.org/semapv/
#   skos: http://www.w3.org/2004/02/skos/core#
# license: http://w3id.org/sssom/license/unspecified
object_id	subject_id	predicate_id	proxy_id	object_label
MONDO:0008895	GARD:10762	MONDO:equivalentTo	Orphanet:289601	hereditary arterial and articular multiple calcification syndrome
MONDO:0008896	GARD:1061	MONDO:equivalentTo	Orphanet:1318	campomelia, Cumming type
MONDO:0008898	GARD:1067	MONDO:equivalentTo	Orphanet:1327	camptodactyly syndrome, Guadalajara type 1
MONDO:0008899	GARD:1068	MONDO:equivalentTo	Orphanet:1326	camptodactyly syndrome, Guadalajara type 2
MONDO:0008900	GARD:1064	MONDO:equivalentTo	Orphanet:1321	camptodactyly with fibrous tissue hyperplasia and skeletal dysplasia
MONDO:0008901	GARD:5128	MONDO:equivalentTo	Orphanet:3292	Tel Hashomer camptodactyly syndrome
MONDO:0008904	GARD:1071	MONDO:equivalentTo	OMIM:211990	camptomelic syndrome, long-limb type
MONDO:0008905	GARD:17795	MONDO:equivalentTo	Orphanet:457088	predisposition to invasive fungal disease due to CARD9 deficiency
MONDO:0008907	GARD:9826	MONDO:equivalentTo	Orphanet:79318	PMM2-congenital disorder of glycosylation
MONDO:0008908	GARD:9828	MONDO:equivalentTo	Orphanet:79329	MGAT2-congenital disorder of glycosylation
MONDO:0008911	GARD:15148	MONDO:equivalentTo	OMIM:212080	cardiac lipidosis, familial
MONDO:0008915	GARD:3373	MONDO:equivalentTo	Orphanet:2229	dilated cardiomyopathy-hypergonadotropic hypogonadism syndrome
MONDO:0008917	GARD:2613	MONDO:equivalentTo	Orphanet:1354	heart defects-limb shortening syndrome
MONDO:0008918	GARD:1123	MONDO:equivalentTo	Orphanet:159	carnitine-acylcarnitine translocase deficiency
MONDO:0008919	GARD:5104	MONDO:equivalentTo	Orphanet:158	systemic primary carnitine deficiency disease
MONDO:0008921	GARD:6001	MONDO:equivalentTo	Orphanet:1361	carnosinemia
MONDO:0008922	GARD:1142	MONDO:equivalentTo	Orphanet:1369	Sengers syndrome
MONDO:0008923	GARD:1139	MONDO:equivalentTo	Orphanet:1366	autosomal recessive palmoplantar keratoderma and congenital alopecia
MONDO:0008926	GARD:6027	MONDO:equivalentTo	Orphanet:1466	COFS syndrome
MONDO:0008927	GARD:17719	MONDO:equivalentTo	Orphanet:435930	colobomatous optic disc-macular atrophy-chorioretinopathy syndrome
MONDO:0008928	GARD:1141	MONDO:equivalentTo	Orphanet:1368	cataract-ataxia-deafness syndrome
MONDO:0008931	GARD:5084	MONDO:equivalentTo	Orphanet:3258	Cenani-Lenz syndactyly syndrome
MONDO:0008934	GARD:1189	MONDO:equivalentTo	Orphanet:1174	cerebellar ataxia-ectodermal dysplasia syndrome
MONDO:0008935	GARD:3314	MONDO:equivalentTo	Orphanet:1173	cerebellar ataxia-hypogonadism syndrome
MONDO:0008938	GARD:2600	MONDO:equivalentTo	Orphanet:1177	early-onset cerebellar ataxia with retained tendon reflexes
MONDO:0008939	GARD:18720	MONDO:equivalentTo	Orphanet:1398	isolated cerebellar hypoplasia/agenesis
MONDO:0008941	GARD:5177	MONDO:equivalentTo	Orphanet:2031	hepatic fibrosis-renal cysts-intellectual disability syndrome
MONDO:0008943	GARD:1199	MONDO:equivalentTo	Orphanet:1170	autosomal recessive spinocerebellar ataxia 2
MONDO:0008947	GARD:6406	MONDO:equivalentTo	Orphanet:1980	bilateral striopallidodentate calcinosis
MONDO:0008948	GARD:5622	MONDO:equivalentTo	Orphanet:909	cerebrotendinous xanthomatosis
MONDO:0008954	GARD:15149	MONDO:equivalentTo	OMIM:214110	peroxisome biogenesis disorder 2A (Zellweger)
MONDO:0008955	GARD:15150	MONDO:equivalentTo	OMIM:214150	cerebrooculofacioskeletal syndrome 1
MONDO:0008958	GARD:15151	MONDO:equivalentTo	OMIM:214300	Klippel-Feil syndrome 2, autosomal recessive
MONDO:0008959	GARD:1233	MONDO:equivalentTo	Orphanet:1401	CHAND syndrome
MONDO:0008960	GARD:16786	MONDO:equivalentTo	Orphanet:90103	Charcot-Marie-Tooth disease-hearing loss-intellectual disability syndrome
MONDO:0008961	GARD:1252	MONDO:equivalentTo	Orphanet:99948	Charcot-Marie-Tooth disease type 4A
MONDO:0008962	GARD:2566	MONDO:equivalentTo	Orphanet:79476	Griscelli syndrome type 1
MONDO:0008963	GARD:6035	MONDO:equivalentTo	Orphanet:167	Chediak-Higashi syndrome
MONDO:0008964	GARD:10001	MONDO:equivalentTo	Orphanet:53689	congenital secretory chloride diarrhea 1
MONDO:0008965	GARD:29	MONDO:equivalentTo	Orphanet:138	CHARGE syndrome
MONDO:0008966	GARD:370	MONDO:equivalentTo	Orphanet:1414	Aagenaes syndrome
MONDO:0008967	GARD:10046	MONDO:equivalentTo	Orphanet:79095	congenital bile acid synthesis defect 4
MONDO:0008970	GARD:914	MONDO:equivalentTo	Orphanet:50945	chondrodysplasia Blomstrand type
MONDO:0008972	GARD:6049	MONDO:equivalentTo	Orphanet:309789	rhizomelic chondrodysplasia punctata type 1
MONDO:0008973	GARD:16716	MONDO:equivalentTo	Orphanet:79347	chondrodysplasia punctata, Toriello type
MONDO:0008974	GARD:8754	MONDO:equivalentTo	Orphanet:1426	Greenberg dysplasia
MONDO:0008975	GARD:4130	MONDO:equivalentTo	Orphanet:1427	otospondylomegaepiphyseal dysplasia
MONDO:0008977	GARD:6055	MONDO:equivalentTo	Orphanet:55880	chondrosarcoma
MONDO:0008978	GARD:1303	MONDO:equivalentTo	Orphanet:178	chordoma
MONDO:0008979	GARD:15152	MONDO:equivalentTo	OMIM:215450	chorea, benign familial
MONDO:0008980	GARD:944	MONDO:equivalentTo	Orphanet:1180	ataxia-hypogonadism-choroidal dystrophy syndrome
MONDO:0008981	GARD:1313	MONDO:equivalentTo	Orphanet:1313	infantile choroidocerebral calcification syndrome
MONDO:0008982	GARD:10049	MONDO:equivalentTo	Orphanet:75377	central areolar choroidal dystrophy
MONDO:0008984	GARD:1360	MONDO:equivalentTo	OMIM:215518	ciliary discoordination due to random ciliary orientation
MONDO:0008985	GARD:1361	MONDO:equivalentTo	OMIM:215520	ciliary dyskinesia with transposition of ciliary microtubules
MONDO:0008988	GARD:6114	MONDO:equivalentTo	Orphanet:247525	citrullinemia type I
MONDO:0008991	GARD:5482	MONDO:equivalentTo	Orphanet:3429	Verloove Vanhorick-Brubakk syndrome
MONDO:0008992	GARD:3060	MONDO:equivalentTo	Orphanet:2319	Juberg-Hayward syndrome
MONDO:0008993	GARD:1393	MONDO:equivalentTo	Orphanet:2010	cleft palate-stapes fixation-oligodontia syndrome
MONDO:0008994	GARD:10623	MONDO:equivalentTo	OMIM:216330	cleidocranial dysplasia, recessive form
MONDO:0008995	GARD:331	MONDO:equivalentTo	Orphanet:3472	Yunis-Varon syndrome
MONDO:0008998	GARD:1417	MONDO:equivalentTo	Orphanet:90324	Cockayne syndrome type 3
MONDO:0008999	GARD:6126	MONDO:equivalentTo	Orphanet:193	Cohen syndrome
MONDO:0009000	GARD:13331	MONDO:equivalentTo	Orphanet:79147	familial reactive perforating collagenosis
MONDO:0009001	GARD:16802	MONDO:equivalentTo	Orphanet:91494	macular coloboma-cleft palate-hallux valgus syndrome
MONDO:0009003	GARD:9649	MONDO:equivalentTo	OMIM:216900	achromatopsia 2
MONDO:0009005	GARD:15155	MONDO:equivalentTo	OMIM:216950	complement component C1r/C1s deficiency
MONDO:0009006	GARD:1452	MONDO:equivalentTo	OMIM:217000	complement component 2 deficiency
MONDO:0009007	GARD:1463	MONDO:equivalentTo	Orphanet:1873	Jalili syndrome
MONDO:0009008	GARD:4166	MONDO:equivalentTo	Orphanet:1338	heart defect - tongue hamartoma - polysyndactyly syndrome
MONDO:0009009	GARD:4380	MONDO:equivalentTo	Orphanet:722	hypoplasminogenemia
MONDO:0009010	GARD:740	MONDO:equivalentTo	Orphanet:2299	aortic arch interruption
MONDO:0009012	GARD:3361	MONDO:equivalentTo	Orphanet:2215	multiple pterygium-malignant hyperthermia syndrome
MONDO:0009014	GARD:18050	MONDO:equivalentTo	OMIM:217300	cornea plana 2
MONDO:0009015	GARD:1529	MONDO:equivalentTo	Orphanet:1490	corneal dystrophy-perceptive deafness syndrome
MONDO:0009018	GARD:16881	MONDO:equivalentTo	Orphanet:98972	central cloudy dystrophy of François
MONDO:0009019	GARD:6196	MONDO:equivalentTo	Orphanet:293603	congenital hereditary endothelial dystrophy of cornea
MONDO:0009020	GARD:6953	MONDO:equivalentTo	Orphanet:98969	macular corneal dystrophy
MONDO:0009021	GARD:5225	MONDO:equivalentTo	Orphanet:3338	Toriello-Carey syndrome
MONDO:0009024	GARD:1548	MONDO:equivalentTo	Orphanet:1389	cortical blindness-intellectual disability-polydactyly syndrome
MONDO:0009025	GARD:433	MONDO:equivalentTo	Orphanet:320	apparent mineralocorticoid excess
MONDO:0009026	GARD:1550	MONDO:equivalentTo	Orphanet:3071	Costello syndrome
MONDO:0009028	GARD:8428	MONDO:equivalentTo	Orphanet:1512	Crane-Heise syndrome
MONDO:0009031	GARD:15156	MONDO:equivalentTo	OMIM:218300	craniodiaphyseal dysplasia
MONDO:0009031	GARD:1567	MONDO:equivalentTo	Orphanet:1513	craniodiaphyseal dysplasia
MONDO:0009032	GARD:359	MONDO:equivalentTo	Orphanet:1515	cranioectodermal dysplasia
MONDO:0009033	GARD:5688	MONDO:equivalentTo	Orphanet:1777	temtamy syndrome
MONDO:0009034	GARD:1575	MONDO:equivalentTo	Orphanet:1516	craniofacial dyssynostosis
MONDO:0009035	GARD:1582	MONDO:equivalentTo	OMIM:218400	craniometaphyseal dysplasia, autosomal recessive
MONDO:0009036	GARD:8586	MONDO:equivalentTo	Orphanet:2872	cardiocranial syndrome, Pfeiffer type
MONDO:0009039	GARD:1602	MONDO:equivalentTo	Orphanet:1225	Baller-Gerold syndrome
MONDO:0009042	GARD:1605	MONDO:equivalentTo	Orphanet:1528	craniotelencephalic dysplasia
MONDO:0009044	GARD:16526	MONDO:equivalentTo	Orphanet:205	Crigler-Najjar syndrome
MONDO:0009045	GARD:1614	MONDO:equivalentTo	Orphanet:1380	cataract-nephropathy-encephalopathy syndrome
MONDO:0009046	GARD:6465	MONDO:equivalentTo	Orphanet:2052	Fraser syndrome
MONDO:0009049	GARD:10824	MONDO:equivalentTo	Orphanet:189427	Cushing syndrome due to macronodular adrenal hyperplasia
MONDO:0009050	GARD:12867	MONDO:equivalentTo	Orphanet:96253	Cushing disease due to pituitary adenoma
MONDO:0009051	GARD:1633	MONDO:equivalentTo	Orphanet:2881	cutaneous photosensitivity-lethal colitis syndrome
MONDO:0009052	GARD:15157	MONDO:equivalentTo	OMIM:219100	cutis laxa, autosomal recessive, type 1A
MONDO:0009053	GARD:16638	MONDO:equivalentTo	Orphanet:35664	ALDH18A1-related de Barsy syndrome
MONDO:0009054	GARD:17546	MONDO:equivalentTo	Orphanet:357074	autosomal recessive cutis laxa type 2, classic type
MONDO:0009055	GARD:6228	MONDO:equivalentTo	Orphanet:1556	cutis marmorata telangiectatica congenita
MONDO:0009058	GARD:2428	MONDO:equivalentTo	Orphanet:212	cystathioninuria
MONDO:0009061	GARD:6233	MONDO:equivalentTo	Orphanet:586	cystic fibrosis
MONDO:0009062	GARD:3303	MONDO:equivalentTo	Orphanet:2575	cystic fibrosis-gastritis-megaloblastic anemia syndrome
MONDO:0009063	GARD:17757	MONDO:equivalentTo	Orphanet:443988	ventriculomegaly-cystic kidney disease
MONDO:0009064	GARD:9756	MONDO:equivalentTo	Orphanet:411641	ocular cystinosis
MONDO:0009066	GARD:17685	MONDO:equivalentTo	Orphanet:411634	juvenile nephropathic cystinosis
MONDO:0009067	GARD:6237	MONDO:equivalentTo	Orphanet:214	cystinuria
MONDO:0009068	GARD:15158	MONDO:equivalentTo	OMIM:220110	cytochrome-c oxidase deficiency disease
MONDO:0009068	GARD:48	MONDO:equivalentTo	Orphanet:254905	cytochrome-c oxidase deficiency disease
MONDO:0009069	GARD:15159	MONDO:equivalentTo	OMIM:220111	congenital lactic acidosis, Saguenay-Lac-Saint-Jean type
MONDO:0009069	GARD:8370	MONDO:equivalentTo	Orphanet:70472	congenital lactic acidosis, Saguenay-Lac-Saint-Jean type
MONDO:0009070	GARD:234	MONDO:equivalentTo	Orphanet:941	D-glyceric aciduria
MONDO:0009071	GARD:9496	MONDO:equivalentTo	Orphanet:94088	hereditary renal hypouricemia
MONDO:0009072	GARD:6242	MONDO:equivalentTo	Orphanet:217	Dandy-Walker syndrome
MONDO:0009073	GARD:15160	MONDO:equivalentTo	OMIM:220210	Ritscher-Schinzel syndrome 1
MONDO:0009074	GARD:2222	MONDO:equivalentTo	Orphanet:1970	facial dysmorphism-macrocephaly-myopia-Dandy-Walker malformation syndrome
MONDO:0009075	GARD:1669	MONDO:equivalentTo	Orphanet:1566	Dandy-Walker malformation-postaxial polydactyly syndrome
MONDO:0009076	GARD:1697	MONDO:equivalentTo	OMIM:220290	autosomal recessive nonsyndromic hearing loss 1A
MONDO:0009079	GARD:1685	MONDO:equivalentTo	Orphanet:79500	DOORS syndrome
MONDO:0009080	GARD:16686	MONDO:equivalentTo	Orphanet:71271	split hand-foot malformation 1 with sensorineural hearing loss
MONDO:0009082	GARD:12844	MONDO:equivalentTo	Orphanet:363396	high myopia-sensorineural deafness syndrome
MONDO:0009083	GARD:1460	MONDO:equivalentTo	Orphanet:3216	conductive deafness-malformed external ear syndrome
MONDO:0009084	GARD:305	MONDO:equivalentTo	Orphanet:3236	conductive deafness-ptosis-skeletal anomalies syndrome
MONDO:0009085	GARD:1705	MONDO:equivalentTo	Orphanet:3239	deafness-vitiligo-achalasia syndrome
MONDO:0009086	GARD:2568	MONDO:equivalentTo	Orphanet:3217	deafness-small bowel diverticulosis-neuropathy syndrome
MONDO:0009089	GARD:1698	MONDO:equivalentTo	Orphanet:3230	deafness-oligodontia syndrome
MONDO:0009090	GARD:18159	MONDO:equivalentTo	OMIM:221745	hearing loss, sensorineural, autosomal-mitochondrial type
MONDO:0009091	GARD:10603	MONDO:equivalentTo	Orphanet:231720	non-acquired combined pituitary hormone deficiency with spine abnormalities
MONDO:0009092	GARD:9921	MONDO:equivalentTo	Orphanet:2770	polycystic lipomembranous osteodysplasia with sclerosing leukoencephaly
MONDO:0009093	GARD:1813	MONDO:equivalentTo	Orphanet:1659	dermatoleukodystrophy
MONDO:0009094	GARD:1815	MONDO:equivalentTo	Orphanet:79149	dermochondrocorneal dystrophy
MONDO:0009095	GARD:1814	MONDO:equivalentTo	Orphanet:1657	dermatoosteolysis, Kirghizian type
MONDO:0009097	GARD:18167	MONDO:equivalentTo	OMIM:221900	persistent hyperplastic primary vitreous, autosomal recessive
MONDO:0009099	GARD:259	MONDO:equivalentTo	Orphanet:3145	nephrogenic diabetes insipidus-intracranial calcification syndrome
MONDO:0009103	GARD:15161	MONDO:equivalentTo	OMIM:222400	diaphragmatic hernia 2
MONDO:0009104	GARD:1899	MONDO:equivalentTo	Orphanet:2143	Donnai-Barrow syndrome
MONDO:0009105	GARD:5258	MONDO:equivalentTo	Orphanet:84064	trichohepatoenteric syndrome
MONDO:0009106	GARD:1851	MONDO:equivalentTo	Orphanet:1671	diastematomyelia
MONDO:0009107	GARD:6275	MONDO:equivalentTo	Orphanet:628	diastrophic dysplasia
MONDO:0009109	GARD:3335	MONDO:equivalentTo	Orphanet:470	lysinuric protein intolerance
MONDO:0009110	GARD:1855	MONDO:equivalentTo	Orphanet:2195	dicarboxylic aminoaciduria
MONDO:0009111	GARD:12347	MONDO:equivalentTo	Orphanet:38874	dihydropyrimidinuria
MONDO:0009112	GARD:9429	MONDO:equivalentTo	Orphanet:309796	rhizomelic chondrodysplasia punctata type 2
MONDO:0009113	GARD:1874	MONDO:equivalentTo	Orphanet:714	hemolytic anemia due to diphosphoglycerate mutase deficiency
MONDO:0009114	GARD:7710	MONDO:equivalentTo	Orphanet:35122	congenital sucrase-isomaltase deficiency
MONDO:0009115	GARD:12311	MONDO:equivalentTo	Orphanet:53690	congenital lactase deficiency
MONDO:0009120	GARD:3401	MONDO:equivalentTo	Orphanet:2464	diverticulosis of bowel, hernia, and retinal detachment
MONDO:0009121	GARD:1894	MONDO:equivalentTo	Orphanet:3439	von Voss-Cherstvoy syndrome
MONDO:0009123	GARD:1903	MONDO:equivalentTo	Orphanet:230	dopamine beta-hydroxylase deficiency
MONDO:0009124	GARD:6290	MONDO:equivalentTo	Orphanet:235	Dubowitz syndrome
MONDO:0009126	GARD:54	MONDO:equivalentTo	Orphanet:1203	duodenal atresia
MONDO:0009130	GARD:6295	MONDO:equivalentTo	Orphanet:239	Dyggve-Melchior-Clausen disease
MONDO:0009131	GARD:7581	MONDO:equivalentTo	Orphanet:1764	Riley-Day syndrome
MONDO:0009133	GARD:1998	MONDO:equivalentTo	Orphanet:1766	cerebellar ataxia, intellectual disability, and dysequilibrium
MONDO:0009134	GARD:2001	MONDO:equivalentTo	Orphanet:98873	congenital dyserythropoietic anemia type 2
MONDO:0009136	GARD:6300	MONDO:equivalentTo	OMIM:224230	dyskeratosis congenita, autosomal recessive 1
MONDO:0009138	GARD:2012	MONDO:equivalentTo	Orphanet:1782	dysosteosclerosis
MONDO:0009139	GARD:9810	MONDO:equivalentTo	Orphanet:156731	dyssegmental dysplasia, Rolland-Desbuquois type
MONDO:0009140	GARD:2026	MONDO:equivalentTo	Orphanet:1865	Silverman-Handmaker type dyssegmental dysplasia
MONDO:0009141	GARD:2028	MONDO:equivalentTo	Orphanet:99657	torsion dystonia 2
MONDO:0009143	GARD:15162	MONDO:equivalentTo	OMIM:224690	Meier-Gorlin syndrome 1
MONDO:0009144	GARD:6313	MONDO:equivalentTo	Orphanet:1880	Ebstein anomaly
MONDO:0009145	GARD:16649	MONDO:equivalentTo	Orphanet:50944	SchC6pf-Schulz-Passarge syndrome
MONDO:0009146	GARD:9723	MONDO:equivalentTo	Orphanet:1883	ectodermal dysplasia-sensorineural deafness syndrome
MONDO:0009147	GARD:15163	MONDO:equivalentTo	OMIM:224900	ectodermal dysplasia 10B, hypohidrotic/hair/tooth type, autosomal recessive
MONDO:0009149	GARD:16578	MONDO:equivalentTo	Orphanet:1812	ectodermal dysplasia-intellectual disability-central nervous system malformation syndrome
MONDO:0009150	GARD:2049	MONDO:equivalentTo	Orphanet:1882	hypohidrotic ectodermal dysplasia-hypothyroidism-ciliary dyskinesia syndrome
MONDO:0009151	GARD:375	MONDO:equivalentTo	Orphanet:3253	cleft lip/palate-ectodermal dysplasia syndrome
MONDO:0009152	GARD:2060	MONDO:equivalentTo	OMIM:225100	ectopia lentis 2, isolated, autosomal recessive
MONDO:0009153	GARD:15164	MONDO:equivalentTo	OMIM:225200	ectopia lentis et pupillae
MONDO:0009154	GARD:15165	MONDO:equivalentTo	OMIM:225250	hypothyroidism, congenital, nongoitrous, 5
MONDO:0009155	GARD:2078	MONDO:equivalentTo	Orphanet:1897	EEM syndrome
MONDO:0009156	GARD:2068	MONDO:equivalentTo	Orphanet:1892	ectrodactyly-polydactyly syndrome
MONDO:0009157	GARD:15166	MONDO:equivalentTo	OMIM:225300	split hand-foot malformation 6
MONDO:0009159	GARD:12613	MONDO:equivalentTo	Orphanet:230851	Ehlers-Danlos syndrome, cardiac valvular type
MONDO:0009161	GARD:2089	MONDO:equivalentTo	Orphanet:1901	Ehlers-Danlos syndrome, dermatosparaxis type
MONDO:0009162	GARD:1301	MONDO:equivalentTo	Orphanet:289	Ellis-van Creveld syndrome
MONDO:0009165	GARD:15167	MONDO:equivalentTo	OMIM:225750	Aicardi-Goutieres syndrome 1
MONDO:0009166	GARD:343	MONDO:equivalentTo	Orphanet:166063	pontocerebellar hypoplasia type 4
MONDO:0009167	GARD:2113	MONDO:equivalentTo	Orphanet:1261	Bonnemann-Meinecke-Reich syndrome
MONDO:0009168	GARD:17138	MONDO:equivalentTo	Orphanet:221126	Fowler syndrome
MONDO:0009169	GARD:6336	MONDO:equivalentTo	Orphanet:2022	endocardial fibroelastosis
MONDO:0009173	GARD:17038	MONDO:equivalentTo	Orphanet:168601	congenital enteropathy due to enteropeptidase deficiency
MONDO:0009174	GARD:15003	MONDO:equivalentTo	Orphanet:566175	protein-losing enteropathy
MONDO:0009175	GARD:6351	MONDO:equivalentTo	Orphanet:3165	eosinophilic fasciitis
MONDO:0009176	GARD:6357	MONDO:equivalentTo	Orphanet:302	epidermodysplasia verruciformis
MONDO:0009177	GARD:299	MONDO:equivalentTo	Orphanet:231556	late-onset localized junctional epidermolysis bullosa-intellectual disability syndrome
MONDO:0009179	GARD:6308	MONDO:equivalentTo	Orphanet:79408	recessive dystrophic epidermolysis bullosa
MONDO:0009181	GARD:2137	MONDO:equivalentTo	Orphanet:257	epidermolysis bullosa simplex 5B, with muscular dystrophy
MONDO:0009182	GARD:2153	MONDO:equivalentTo	Orphanet:79404	junctional epidermolysis bullosa Herlitz type
MONDO:0009183	GARD:9694	MONDO:equivalentTo	Orphanet:79403	junctional epidermolysis bullosa with pyloric atresia
MONDO:0009185	GARD:3128	MONDO:equivalentTo	Orphanet:1946	amelocerebrohypohidrotic syndrome
MONDO:0009187	GARD:2166	MONDO:equivalentTo	Orphanet:1459	celiac disease-epilepsy-cerebral calcification syndrome
MONDO:0009188	GARD:2168	MONDO:equivalentTo	Orphanet:1951	epilepsy-telangiectasia syndrome
MONDO:0009189	GARD:9793	MONDO:equivalentTo	Orphanet:93307	multiple epiphyseal dysplasia type 4
MONDO:0009191	GARD:264	MONDO:equivalentTo	Orphanet:1824	Lowry-Wood syndrome
MONDO:0009192	GARD:5589	MONDO:equivalentTo	Orphanet:1667	Wolcott-Rallison syndrome
MONDO:0009194	GARD:9534	MONDO:equivalentTo	Orphanet:2566	immunodeficiency 32B
MONDO:0009196	GARD:407	MONDO:equivalentTo	Orphanet:999	ermine phenotype
MONDO:0009197	GARD:7793	MONDO:equivalentTo	Orphanet:98871	transient erythroblastopenia of childhood
MONDO:0009198	GARD:2192	MONDO:equivalentTo	Orphanet:1954	congenital lethal erythroderma
MONDO:0009200	GARD:2216	MONDO:equivalentTo	Orphanet:3172	eyebrow duplication-syndactyly syndrome
MONDO:0009202	GARD:5158	MONDO:equivalentTo	Orphanet:1780	Thakker-Donnai syndrome
MONDO:0009203	GARD:121	MONDO:equivalentTo	Orphanet:1807	focal facial dermal dysplasia type III
MONDO:0009204	GARD:2229	MONDO:equivalentTo	Orphanet:1972	lethal faciocardiomelic dysplasia
MONDO:0009205	GARD:2230	MONDO:equivalentTo	Orphanet:1973	faciocardiorenal syndrome
MONDO:0009206	GARD:18630	MONDO:equivalentTo	OMIM:227300	factor V and factor VIII, combined deficiency of, type 1
MONDO:0009207	GARD:18631	MONDO:equivalentTo	OMIM:227310	factor V and factor VIII, combined deficiency of, with normal protein C and protein C inhibitor
MONDO:0009209	GARD:5124	MONDO:equivalentTo	Orphanet:1974	autosomal recessive faciodigitogenital syndrome
MONDO:0009210	GARD:2237	MONDO:equivalentTo	Orphanet:326	congenital factor V deficiency
MONDO:0009211	GARD:2238	MONDO:equivalentTo	Orphanet:327	congenital factor VII deficiency
MONDO:0009212	GARD:6404	MONDO:equivalentTo	Orphanet:328	congenital factor X deficiency
MONDO:0009213	GARD:15168	MONDO:equivalentTo	OMIM:227645	Fanconi anemia complementation group C
MONDO:0009214	GARD:15169	MONDO:equivalentTo	OMIM:227646	Fanconi anemia complementation group D2
MONDO:0009215	GARD:15170	MONDO:equivalentTo	OMIM:227650	Fanconi anemia complementation group A
MONDO:0009216	GARD:2268	MONDO:equivalentTo	Orphanet:2088	glycogen storage disease due to GLUT2 deficiency
MONDO:0009218	GARD:6426	MONDO:equivalentTo	Orphanet:333	Farber lipogranulomatosis
MONDO:0009219	GARD:15171	MONDO:equivalentTo	OMIM:228020	fascial dystrophy, congenital
MONDO:0009221	GARD:2286	MONDO:equivalentTo	Orphanet:2019	femur-fibula-ulna complex
MONDO:0009222	GARD:2285	MONDO:equivalentTo	Orphanet:1986	Gollop-Wolfgang complex
MONDO:0009223	GARD:10127	MONDO:equivalentTo	Orphanet:325448	hypogonadotropic hypogonadism 23 with or without anosmia
