# creator_id: 0000-0002-2906-7319
# curie_map:
#   GARD: http://purl.obolibrary.org/obo/GARD_
#   Orphanet: http://www.orpha.net/ORDO/Orphanet_
#   OMIM: https://omim.org/entry/
#   OMIMPS: https://omim.org/phenotypicSeries/PS
#   semapv: https://w3id.org/semapv/
#   skos: http://www.w3.org/2004/02/skos/core#
# license: http://w3id.org/sssom/license/unspecified
subject_id	subject_label	predicate_id	object_id	object_label	subject_category	object_category	object_source	mapping_justification
GARD:7171	Childhood-onset nemaline myopathy	skos:narrowMatch	OMIM:609273	Childhood-onset nemaline myopathy	Disease	Disease	Orphanet	semapv:ManualMappingCuration
GARD:7172	Neonatal hemochromatosis	skos:exactMatch	Orphanet:446	Neonatal hemochromatosis	Disease	Disease	Orphanet	semapv:ManualMappingCuration
GARD:7172	Neonatal hemochromatosis	skos:narrowMatch	OMIM:231100	Neonatal hemochromatosis	Disease	Disease	Orphanet	semapv:ManualMappingCuration
GARD:7178	Nephrogenic diabetes insipidus	skos:exactMatch	Orphanet:223	Nephrogenic diabetes insipidus	Disease	Disease	Orphanet	semapv:ManualMappingCuration
GARD:7178	Nephrogenic diabetes insipidus	skos:narrowMatch	OMIM:125800	Nephrogenic diabetes insipidus	Disease	Disease	Orphanet	semapv:ManualMappingCuration
GARD:7178	Nephrogenic diabetes insipidus	skos:narrowMatch	OMIM:304800	Nephrogenic diabetes insipidus	Disease	Disease	Orphanet	semapv:ManualMappingCuration
GARD:7180	Benign peripheral nerve sheath tumor	skos:exactMatch	Orphanet:252131	Benign peripheral nerve sheath tumor	Category	Category	Orphanet	semapv:ManualMappingCuration
GARD:7182	Netherton syndrome	skos:exactMatch	Orphanet:634	Netherton syndrome	Disease	Disease	Orphanet	semapv:ManualMappingCuration
GARD:7182	Netherton syndrome	skos:narrowMatch	OMIM:256500	Netherton syndrome	Disease	Disease	Orphanet	semapv:ManualMappingCuration
GARD:7183	Sialidosis type 2	skos:exactMatch	Orphanet:87876	Sialidosis type 2	Disease	Disease	Orphanet	semapv:ManualMappingCuration
GARD:7183	Sialidosis type 2	skos:narrowMatch	OMIM:256550	Sialidosis type 2	Disease	Disease	Orphanet	semapv:ManualMappingCuration
GARD:7183	Sialidosis type 2	skos:narrowMatch	OMIM:256150	Sialidosis type 2	Disease	Disease	Orphanet	semapv:ManualMappingCuration
GARD:7185	Neuroblastoma	skos:exactMatch	Orphanet:635	Neuroblastoma	Disease	Disease	Orphanet	semapv:ManualMappingCuration
GARD:7185	Neuroblastoma	skos:narrowMatch	OMIM:613016	Neuroblastoma	Disease	Disease	Orphanet	semapv:ManualMappingCuration
GARD:7185	Neuroblastoma	skos:narrowMatch	OMIM:613013	Neuroblastoma	Disease	Disease	Orphanet	semapv:ManualMappingCuration
GARD:7185	Neuroblastoma	skos:narrowMatch	OMIM:256700	Neuroblastoma	Disease	Disease	Orphanet	semapv:ManualMappingCuration
GARD:7185	Neuroblastoma	skos:narrowMatch	OMIM:613017	Neuroblastoma	Disease	Disease	Orphanet	semapv:ManualMappingCuration
GARD:7185	Neuroblastoma	skos:narrowMatch	OMIM:616792	Neuroblastoma	Disease	Disease	Orphanet	semapv:ManualMappingCuration
GARD:7185	Neuroblastoma	skos:narrowMatch	OMIM:613014	Neuroblastoma	Disease	Disease	Orphanet	semapv:ManualMappingCuration
GARD:7185	Neuroblastoma	skos:narrowMatch	OMIM:613015	Neuroblastoma	Disease	Disease	Orphanet	semapv:ManualMappingCuration
GARD:7186	Neurocutaneous melanocytosis	skos:exactMatch	Orphanet:2481	Neurocutaneous melanocytosis	Disease	Disease	Orphanet	semapv:ManualMappingCuration
GARD:7186	Neurocutaneous melanocytosis	skos:narrowMatch	OMIM:249400	Neurocutaneous melanocytosis	Disease	Disease	Orphanet	semapv:ManualMappingCuration
GARD:7190	Alzheimer disease 15	skos:exactMatch	OMIM:604154	Alzheimer disease 15	Disease subtype	Disease subtype	Orphanet+OMIM	semapv:ManualMappingCuration
GARD:7190	Alzheimer disease 15	skos:broadMatch	Orphanet:1020	Alzheimer disease 15	Disease subtype	Disease subtype	Orphanet+OMIM	semapv:ManualMappingCuration
GARD:7191	Neurofibroma	skos:exactMatch	Orphanet:252183	Neurofibroma	Disease	Disease	Orphanet	semapv:ManualMappingCuration
GARD:7193	Neurofibromatosis type 2	skos:exactMatch	Orphanet:637	Neurofibromatosis type 2	Disease	Disease	Orphanet	semapv:ManualMappingCuration
GARD:7193	Neurofibromatosis type 2	skos:narrowMatch	OMIM:101000	Neurofibromatosis type 2	Disease	Disease	Orphanet	semapv:ManualMappingCuration
GARD:7195	Neuroleptic malignant syndrome	skos:exactMatch	Orphanet:94093	Neuroleptic malignant syndrome	Disease	Disease	Orphanet	semapv:ManualMappingCuration
GARD:7201	Thymic aplasia	skos:exactMatch	Orphanet:83471	Thymic aplasia	Disease	Disease	Orphanet	semapv:ManualMappingCuration
GARD:7201	Thymic aplasia	skos:narrowMatch	OMIM:242700	Thymic aplasia	Disease	Disease	Orphanet	semapv:ManualMappingCuration
GARD:7206	Infantile neurovisceral acid sphingomyelinase deficiency	skos:exactMatch	Orphanet:77292	Infantile neurovisceral acid sphingomyelinase deficiency	Disease	Disease	Orphanet	semapv:ManualMappingCuration
GARD:7206	Infantile neurovisceral acid sphingomyelinase deficiency	skos:narrowMatch	OMIM:257200	Infantile neurovisceral acid sphingomyelinase deficiency	Disease	Disease	Orphanet	semapv:ManualMappingCuration
GARD:7207	Niemann-Pick disease type C	skos:exactMatch	Orphanet:646	Niemann-Pick disease type C	Disease	Disease	Orphanet	semapv:ManualMappingCuration
GARD:7207	Niemann-Pick disease type C	skos:narrowMatch	OMIM:257220	Niemann-Pick disease type C	Disease	Disease	Orphanet	semapv:ManualMappingCuration
GARD:7207	Niemann-Pick disease type C	skos:narrowMatch	OMIM:607625	Niemann-Pick disease type C	Disease	Disease	Orphanet	semapv:ManualMappingCuration
GARD:7210	Nocardiosis	skos:exactMatch	Orphanet:31204	Nocardiosis	Disease	Disease	Orphanet	semapv:ManualMappingCuration
GARD:7219	Glycine encephalopathy	skos:exactMatch	Orphanet:407	Glycine encephalopathy	Disease	Disease	Orphanet	semapv:ManualMappingCuration
GARD:7219	Glycine encephalopathy	skos:narrowMatch	OMIM:605899	Glycine encephalopathy	Disease	Disease	Orphanet	semapv:ManualMappingCuration
GARD:7220	Milroy disease	skos:exactMatch	Orphanet:79452	Milroy disease	Disease	Disease	Orphanet	semapv:ManualMappingCuration
GARD:7220	Milroy disease	skos:narrowMatch	OMIM:613480	Milroy disease	Disease	Disease	Orphanet	semapv:ManualMappingCuration
GARD:7220	Milroy disease	skos:narrowMatch	OMIM:153100	Milroy disease	Disease	Disease	Orphanet	semapv:ManualMappingCuration
GARD:7220	Milroy disease	skos:narrowMatch	OMIM:615907	Milroy disease	Disease	Disease	Orphanet	semapv:ManualMappingCuration
GARD:7220	Milroy disease	skos:narrowMatch	OMIM:611944	Milroy disease	Disease	Disease	Orphanet	semapv:ManualMappingCuration
GARD:7223	Noonan syndrome 1	skos:exactMatch	OMIM:163950	Noonan syndrome 1	Malformation syndrome subtype	Malformation syndrome subtype	Orphanet+OMIM	semapv:ManualMappingCuration
GARD:7223	Noonan syndrome 1	skos:broadMatch	Orphanet:648	Noonan syndrome 1	Malformation syndrome subtype	Malformation syndrome subtype	Orphanet+OMIM	semapv:ManualMappingCuration
GARD:7224	Norrie disease	skos:exactMatch	Orphanet:649	Norrie disease	Malformation syndrome	Malformation syndrome	Orphanet	semapv:ManualMappingCuration
GARD:7224	Norrie disease	skos:narrowMatch	OMIM:310600	Norrie disease	Malformation syndrome	Malformation syndrome	Orphanet	semapv:ManualMappingCuration
GARD:7226	Lesch-Nyhan syndrome	skos:exactMatch	Orphanet:510	Lesch-Nyhan syndrome	Disease	Disease	Orphanet	semapv:ManualMappingCuration
GARD:7226	Lesch-Nyhan syndrome	skos:narrowMatch	OMIM:300322	Lesch-Nyhan syndrome	Disease	Disease	Orphanet	semapv:ManualMappingCuration
GARD:7226	Lesch-Nyhan syndrome	skos:narrowMatch	OMIM:308950	Lesch-Nyhan syndrome	Disease	Disease	Orphanet	semapv:ManualMappingCuration
GARD:7239	Oculodentodigital dysplasia	skos:exactMatch	Orphanet:2710	Oculodentodigital dysplasia	Malformation syndrome	Malformation syndrome	Orphanet	semapv:ManualMappingCuration
GARD:7239	Oculodentodigital dysplasia	skos:narrowMatch	OMIM:257850	Oculodentodigital dysplasia	Malformation syndrome	Malformation syndrome	Orphanet	semapv:ManualMappingCuration
GARD:7239	Oculodentodigital dysplasia	skos:narrowMatch	OMIM:164200	Oculodentodigital dysplasia	Malformation syndrome	Malformation syndrome	Orphanet	semapv:ManualMappingCuration
GARD:7245	Oculopharyngeal muscular dystrophy	skos:exactMatch	Orphanet:270	Oculopharyngeal muscular dystrophy	Disease	Disease	Orphanet	semapv:ManualMappingCuration
GARD:7245	Oculopharyngeal muscular dystrophy	skos:narrowMatch	OMIM:164300	Oculopharyngeal muscular dystrophy	Disease	Disease	Orphanet	semapv:ManualMappingCuration
GARD:7251	Ollier disease	skos:exactMatch	Orphanet:296	Ollier disease	Disease	Disease	Orphanet	semapv:ManualMappingCuration
GARD:7251	Ollier disease	skos:narrowMatch	OMIM:166000	Ollier disease	Disease	Disease	Orphanet	semapv:ManualMappingCuration
GARD:7252	Onchocerciasis	skos:exactMatch	Orphanet:2737	Onchocerciasis	Disease	Disease	Orphanet	semapv:ManualMappingCuration
GARD:7264	Oral submucous fibrosis	skos:exactMatch	Orphanet:357154	Oral submucous fibrosis	Disease	Disease	Orphanet	semapv:ManualMappingCuration
GARD:7269	Carbamoyl-phosphate synthetase 1 deficiency	skos:exactMatch	Orphanet:147	Carbamoyl-phosphate synthetase 1 deficiency	Disease	Disease	Orphanet	semapv:ManualMappingCuration
GARD:7269	Carbamoyl-phosphate synthetase 1 deficiency	skos:narrowMatch	OMIM:237300	Carbamoyl-phosphate synthetase 1 deficiency	Disease	Disease	Orphanet	semapv:ManualMappingCuration
GARD:7284	Osteosarcoma	skos:exactMatch	Orphanet:668	Osteosarcoma	Disease	Disease	Orphanet	semapv:ManualMappingCuration
GARD:7284	Osteosarcoma	skos:narrowMatch	OMIM:259500	Osteosarcoma	Disease	Disease	Orphanet	semapv:ManualMappingCuration
GARD:7295	Ovarian cancer	skos:exactMatch	Orphanet:213500	Ovarian cancer	Category	Category	Orphanet	semapv:ManualMappingCuration
GARD:7296	Malignant mixed Müllerian tumor of the ovary	skos:exactMatch	Orphanet:213512	Malignant mixed Müllerian tumor of the ovary	Disease	Disease	Orphanet	semapv:ManualMappingCuration
GARD:7299	Pachydermoperiostosis	skos:exactMatch	Orphanet:2796	Pachydermoperiostosis	Malformation syndrome	Malformation syndrome	Orphanet	semapv:ManualMappingCuration
GARD:7299	Pachydermoperiostosis	skos:narrowMatch	OMIM:259100	Pachydermoperiostosis	Malformation syndrome	Malformation syndrome	Orphanet	semapv:ManualMappingCuration
GARD:7299	Pachydermoperiostosis	skos:narrowMatch	OMIM:167100	Pachydermoperiostosis	Malformation syndrome	Malformation syndrome	Orphanet	semapv:ManualMappingCuration
GARD:7299	Pachydermoperiostosis	skos:narrowMatch	OMIM:614441	Pachydermoperiostosis	Malformation syndrome	Malformation syndrome	Orphanet	semapv:ManualMappingCuration
GARD:7303	Paget disease of the nipple	skos:exactMatch	Orphanet:180275	Paget disease of the nipple	Disease	Disease	Orphanet	semapv:ManualMappingCuration
GARD:7305	Pallister-Hall syndrome	skos:exactMatch	Orphanet:672	Pallister-Hall syndrome	Malformation syndrome	Malformation syndrome	Orphanet	semapv:ManualMappingCuration
GARD:7305	Pallister-Hall syndrome	skos:narrowMatch	OMIM:146510	Pallister-Hall syndrome	Malformation syndrome	Malformation syndrome	Orphanet	semapv:ManualMappingCuration
GARD:7312	PANDAS	skos:exactMatch	Orphanet:66624	PANDAS	Disease	Disease	Orphanet	semapv:ManualMappingCuration
GARD:7321	Localized lichen myxedematosus	skos:exactMatch	Orphanet:86795	Localized lichen myxedematosus	Clinical group	Clinical group	Orphanet	semapv:ManualMappingCuration
GARD:7323	Paracoccidioidomycosis	skos:exactMatch	Orphanet:73260	Paracoccidioidomycosis	Disease	Disease	Orphanet	semapv:ManualMappingCuration
GARD:7324	Paragangliomas 1	skos:exactMatch	OMIM:168000	Paragangliomas 1	Disease subtype	Disease subtype	Orphanet+OMIM	semapv:ManualMappingCuration
GARD:7324	Paragangliomas 1	skos:broadMatch	Orphanet:29072	Paragangliomas 1	Disease subtype	Disease subtype	Orphanet+OMIM	semapv:ManualMappingCuration
GARD:7325	Paramyotonia congenita of Von Eulenburg	skos:exactMatch	Orphanet:684	Paramyotonia congenita of Von Eulenburg	Disease	Disease	Orphanet	semapv:ManualMappingCuration
GARD:7325	Paramyotonia congenita of Von Eulenburg	skos:narrowMatch	OMIM:168300	Paramyotonia congenita of Von Eulenburg	Disease	Disease	Orphanet	semapv:ManualMappingCuration
GARD:7326	Paraneoplastic neurologic syndrome	skos:exactMatch	Orphanet:36388	Paraneoplastic neurologic syndrome	Category	Category	Orphanet	semapv:ManualMappingCuration
GARD:7329	Parathyroid carcinoma	skos:exactMatch	Orphanet:143	Parathyroid carcinoma	Disease	Disease	Orphanet	semapv:ManualMappingCuration
GARD:7329	Parathyroid carcinoma	skos:narrowMatch	OMIM:608266	Parathyroid carcinoma	Disease	Disease	Orphanet	semapv:ManualMappingCuration
GARD:7335	Paroxysmal cold hemoglobinuria	skos:exactMatch	Orphanet:90035	Paroxysmal cold hemoglobinuria	Disease	Disease	Orphanet	semapv:ManualMappingCuration
GARD:7337	Paroxysmal nocturnal hemoglobinuria	skos:exactMatch	Orphanet:447	Paroxysmal nocturnal hemoglobinuria	Disease	Disease	Orphanet	semapv:ManualMappingCuration
GARD:7337	Paroxysmal nocturnal hemoglobinuria	skos:narrowMatch	OMIM:300818	Paroxysmal nocturnal hemoglobinuria	Disease	Disease	Orphanet	semapv:ManualMappingCuration
GARD:7337	Paroxysmal nocturnal hemoglobinuria	skos:narrowMatch	OMIM:615399	Paroxysmal nocturnal hemoglobinuria	Disease	Disease	Orphanet	semapv:ManualMappingCuration
GARD:7338	Progressive hemifacial atrophy	skos:exactMatch	Orphanet:1214	Progressive hemifacial atrophy	Disease	Disease	Orphanet	semapv:ManualMappingCuration
GARD:7338	Progressive hemifacial atrophy	skos:narrowMatch	OMIM:141300	Progressive hemifacial atrophy	Disease	Disease	Orphanet	semapv:ManualMappingCuration
GARD:7341	Trisomy 13	skos:exactMatch	Orphanet:3378	Trisomy 13	Malformation syndrome	Malformation syndrome	Orphanet	semapv:ManualMappingCuration
GARD:7342	Patent ductus arteriosus 1	skos:exactMatch	OMIM:607411	Patent ductus arteriosus 1	Morphological anomaly subtype	Morphological anomaly subtype	Orphanet+OMIM	semapv:ManualMappingCuration
GARD:7342	Patent ductus arteriosus 1	skos:broadMatch	Orphanet:466729	Patent ductus arteriosus 1	Morphological anomaly subtype	Morphological anomaly subtype	Orphanet+OMIM	semapv:ManualMappingCuration
GARD:7343	Pearson syndrome	skos:exactMatch	Orphanet:699	Pearson syndrome	Disease	Disease	Orphanet	semapv:ManualMappingCuration
GARD:7343	Pearson syndrome	skos:narrowMatch	OMIM:557000	Pearson syndrome	Disease	Disease	Orphanet	semapv:ManualMappingCuration
GARD:7347	Peeling skin syndrome	skos:exactMatch	Orphanet:817	Peeling skin syndrome	Clinical group	Clinical group	Orphanet	semapv:ManualMappingCuration
GARD:7354	Pemphigus foliaceus	skos:exactMatch	Orphanet:79481	Pemphigus foliaceus	Disease	Disease	Orphanet	semapv:ManualMappingCuration
GARD:7355	Pemphigus vulgaris	skos:exactMatch	Orphanet:704	Pemphigus vulgaris	Disease	Disease	Orphanet	semapv:ManualMappingCuration
GARD:7355	Pemphigus vulgaris	skos:narrowMatch	OMIM:169610	Pemphigus vulgaris	Disease	Disease	Orphanet	semapv:ManualMappingCuration
GARD:7359	Pentalogy of Cantrell	skos:exactMatch	Orphanet:1335	Pentalogy of Cantrell	Malformation syndrome	Malformation syndrome	Orphanet	semapv:ManualMappingCuration
GARD:7359	Pentalogy of Cantrell	skos:narrowMatch	OMIM:313850	Pentalogy of Cantrell	Malformation syndrome	Malformation syndrome	Orphanet	semapv:ManualMappingCuration
GARD:7360	Polyarteritis nodosa	skos:exactMatch	Orphanet:767	Polyarteritis nodosa	Disease	Disease	Orphanet	semapv:ManualMappingCuration
GARD:7371	Periventricular nodular heterotopia 1	skos:exactMatch	OMIM:300049	Periventricular nodular heterotopia 1	Clinical subtype	Clinical subtype	Orphanet+OMIM	semapv:ManualMappingCuration
GARD:7371	Periventricular nodular heterotopia 1	skos:broadMatch	Orphanet:98892	Periventricular nodular heterotopia 1	Clinical subtype	Clinical subtype	Orphanet+OMIM	semapv:ManualMappingCuration
GARD:7377	Peters anomaly	skos:exactMatch	Orphanet:708	Peters anomaly	Morphological anomaly	Morphological anomaly	Orphanet	semapv:ManualMappingCuration
GARD:7377	Peters anomaly	skos:narrowMatch	OMIM:604229	Peters anomaly	Morphological anomaly	Morphological anomaly	Orphanet	semapv:ManualMappingCuration
GARD:7377	Peters anomaly	skos:narrowMatch	OMIM:612968	Peters anomaly	Morphological anomaly	Morphological anomaly	Orphanet	semapv:ManualMappingCuration
GARD:7378	Peutz-Jeghers syndrome	skos:exactMatch	Orphanet:2869	Peutz-Jeghers syndrome	Disease	Disease	Orphanet	semapv:ManualMappingCuration
GARD:7378	Peutz-Jeghers syndrome	skos:narrowMatch	OMIM:175200	Peutz-Jeghers syndrome	Disease	Disease	Orphanet	semapv:ManualMappingCuration
GARD:7380	Pfeiffer syndrome	skos:exactMatch	Orphanet:710	Pfeiffer syndrome	Malformation syndrome	Malformation syndrome	Orphanet	semapv:ManualMappingCuration
GARD:7380	Pfeiffer syndrome	skos:narrowMatch	OMIM:101600	Pfeiffer syndrome	Malformation syndrome	Malformation syndrome	Orphanet	semapv:ManualMappingCuration
GARD:7381	Liddle syndrome	skos:exactMatch	Orphanet:526	Liddle syndrome	Disease	Disease	Orphanet	semapv:ManualMappingCuration
GARD:7381	Liddle syndrome	skos:narrowMatch	OMIM:177200	Liddle syndrome	Disease	Disease	Orphanet	semapv:ManualMappingCuration
GARD:7381	Liddle syndrome	skos:narrowMatch	OMIM:618114	Liddle syndrome	Disease	Disease	Orphanet	semapv:ManualMappingCuration
GARD:7381	Liddle syndrome	skos:narrowMatch	OMIM:618126	Liddle syndrome	Disease	Disease	Orphanet	semapv:ManualMappingCuration
GARD:7383	Phenylketonuria	skos:exactMatch	Orphanet:716	Phenylketonuria	Disease	Disease	Orphanet	semapv:ManualMappingCuration
GARD:7383	Phenylketonuria	skos:narrowMatch	OMIM:261600	Phenylketonuria	Disease	Disease	Orphanet	semapv:ManualMappingCuration
GARD:7385	Sporadic pheochromocytoma/secreting paraganglioma	skos:exactMatch	Orphanet:276621	Sporadic pheochromocytoma/secreting paraganglioma	Disease	Disease	Orphanet	semapv:ManualMappingCuration
GARD:7387	Roberts syndrome	skos:exactMatch	Orphanet:3103	Roberts syndrome	Malformation syndrome	Malformation syndrome	Orphanet	semapv:ManualMappingCuration
GARD:7387	Roberts syndrome	skos:narrowMatch	OMIM:268300	Roberts syndrome	Malformation syndrome	Malformation syndrome	Orphanet	semapv:ManualMappingCuration
GARD:7389	Glycogen storage disease due to phosphoglycerate kinase 1 deficiency	skos:exactMatch	Orphanet:713	Glycogen storage disease due to phosphoglycerate kinase 1 deficiency	Disease	Disease	Orphanet	semapv:ManualMappingCuration
GARD:7389	Glycogen storage disease due to phosphoglycerate kinase 1 deficiency	skos:narrowMatch	OMIM:300653	Glycogen storage disease due to phosphoglycerate kinase 1 deficiency	Disease	Disease	Orphanet	semapv:ManualMappingCuration
GARD:7392	Behavioral variant of frontotemporal dementia	skos:exactMatch	Orphanet:275864	Behavioral variant of frontotemporal dementia	Disease	Disease	Orphanet	semapv:ManualMappingCuration
GARD:7392	Behavioral variant of frontotemporal dementia	skos:narrowMatch	OMIM:619132	Behavioral variant of frontotemporal dementia	Disease	Disease	Orphanet	semapv:ManualMappingCuration
GARD:7392	Behavioral variant of frontotemporal dementia	skos:narrowMatch	OMIM:172700	Behavioral variant of frontotemporal dementia	Disease	Disease	Orphanet	semapv:ManualMappingCuration
GARD:7392	Behavioral variant of frontotemporal dementia	skos:narrowMatch	OMIM:616437	Behavioral variant of frontotemporal dementia	Disease	Disease	Orphanet	semapv:ManualMappingCuration
GARD:7392	Behavioral variant of frontotemporal dementia	skos:narrowMatch	OMIM:600274	Behavioral variant of frontotemporal dementia	Disease	Disease	Orphanet	semapv:ManualMappingCuration
GARD:7392	Behavioral variant of frontotemporal dementia	skos:narrowMatch	OMIM:600795	Behavioral variant of frontotemporal dementia	Disease	Disease	Orphanet	semapv:ManualMappingCuration
GARD:7396	Tenosynovial giant cell tumor	skos:exactMatch	Orphanet:66627	Tenosynovial giant cell tumor	Disease	Disease	Orphanet	semapv:ManualMappingCuration
GARD:7399	Isolated growth hormone deficiency type IA	skos:exactMatch	Orphanet:231662	Isolated growth hormone deficiency type IA	Clinical subtype	Clinical subtype	Orphanet	semapv:ManualMappingCuration
GARD:7399	Isolated growth hormone deficiency type IA	skos:narrowMatch	OMIM:618160	Isolated growth hormone deficiency type IA	Clinical subtype	Clinical subtype	Orphanet	semapv:ManualMappingCuration
