# creator_id: 0000-0002-2906-7319
# curie_map:
#   GARD: http://purl.obolibrary.org/obo/GARD_
#   MONDO: http://purl.obolibrary.org/obo/MONDO_
#   oboInOwl: http://www.geneontology.org/formats/oboInOwl#
#   semapv: https://w3id.org/semapv/
#   skos: http://www.w3.org/2004/02/skos/core#
# license: http://w3id.org/sssom/license/unspecified
subject_id	predicate_id	object_id	object_label	mapping_justification
GARD:13731	skos:exactMatch	MONDO:0019468	T-cell prolymphocytic leukemia	semapv:ManualMappingCuration
GARD:13737	skos:exactMatch	MONDO:0013401	hereditary spastic paraplegia 51	semapv:ManualMappingCuration
GARD:13743	skos:exactMatch	MONDO:0009809	multicentric osteolysis, nodulosis, and arthropathy	semapv:ManualMappingCuration
GARD:13774	skos:exactMatch	MONDO:0014606	intellectual disability-microcephaly-strabismus-behavioral abnormalities syndrome	semapv:ManualMappingCuration
GARD:13781	skos:exactMatch	MONDO:0012099	AICA-ribosiduria	semapv:ManualMappingCuration
GARD:13789	skos:exactMatch	MONDO:0014791	Luscan-Lumish syndrome	semapv:ManualMappingCuration
GARD:13806	skos:exactMatch	MONDO:0032600	Snijders Blok-Campeau syndrome	semapv:ManualMappingCuration
GARD:13809	skos:exactMatch	MONDO:0007639	fundus albipunctatus	semapv:ManualMappingCuration
GARD:13811	skos:exactMatch	MONDO:0013885	Malan overgrowth syndrome	semapv:ManualMappingCuration
GARD:13818	skos:exactMatch	MONDO:0033203	nephrotic syndrome 14	semapv:ManualMappingCuration
GARD:13824	skos:exactMatch	MONDO:0009726	proteosome-associated autoinflammatory syndrome	semapv:ManualMappingCuration
GARD:139	skos:exactMatch	MONDO:0009719	familial atrial myxoma	semapv:ManualMappingCuration
GARD:1391	skos:exactMatch	MONDO:0007337	cleft palate-lateral synechia syndrome	semapv:ManualMappingCuration
GARD:1392	skos:exactMatch	MONDO:0016065	cleft palate-short stature-vertebral anomalies syndrome	semapv:ManualMappingCuration
GARD:1393	skos:exactMatch	MONDO:0008993	cleft palate-stapes fixation-oligodontia syndrome	semapv:ManualMappingCuration
GARD:1394	skos:exactMatch	MONDO:0010560	cleft palate with or without ankyloglossia, X-linked	semapv:ManualMappingCuration
GARD:140	skos:exactMatch	MONDO:0009476	atresia of small intestine	semapv:ManualMappingCuration
GARD:1402	skos:exactMatch	MONDO:0008547	thanatophoric dysplasia type 2	semapv:ManualMappingCuration
GARD:1404	skos:exactMatch	MONDO:0007994	micromelic bone dysplasia with cloverleaf skull	semapv:ManualMappingCuration
GARD:1410	skos:exactMatch	MONDO:0100349	COACH syndrome	semapv:ManualMappingCuration
GARD:1413	skos:exactMatch	MONDO:0016007	cocaine embryofetopathy	semapv:ManualMappingCuration
GARD:1415	skos:exactMatch	MONDO:0019569	Cockayne syndrome type 1	semapv:ManualMappingCuration
GARD:1417	skos:exactMatch	MONDO:0008998	Cockayne syndrome type 3	semapv:ManualMappingCuration
GARD:1418	skos:exactMatch	MONDO:0010879	CODAS syndrome	semapv:ManualMappingCuration
GARD:1420	skos:exactMatch	MONDO:0019570	Cockayne syndrome type 2	semapv:ManualMappingCuration
GARD:1421	skos:exactMatch	MONDO:0015453	Cogan syndrome	semapv:ManualMappingCuration
GARD:1425	skos:exactMatch	MONDO:0016085	Cole-Carpenter syndrome	semapv:ManualMappingCuration
GARD:1428	skos:exactMatch	MONDO:0011081	dislocation of the hip-dysmorphism syndrome	semapv:ManualMappingCuration
GARD:143	skos:exactMatch	MONDO:0007693	hypertrichosis cubiti-short stature syndrome	semapv:ManualMappingCuration
GARD:1433	skos:exactMatch	MONDO:0020355	coloboma of eye lens	semapv:ManualMappingCuration
GARD:1434	skos:exactMatch	MONDO:0020356	coloboma of iris	semapv:ManualMappingCuration
GARD:1436	skos:exactMatch	MONDO:0007351	coloboma of macula	semapv:ManualMappingCuration
GARD:1437	skos:exactMatch	MONDO:0007353	coloboma of macula-brachydactyly type B syndrome	semapv:ManualMappingCuration
GARD:1438	skos:exactMatch	MONDO:0007354	coloboma of optic nerve	semapv:ManualMappingCuration
GARD:144	skos:exactMatch	MONDO:0009543	prominent glabella-microcephaly-hypogenitalism syndrome	semapv:ManualMappingCuration
GARD:1440	skos:exactMatch	MONDO:0007355	uveal coloboma-cleft lip and palate-intellectual disability	semapv:ManualMappingCuration
GARD:1443	skos:exactMatch	MONDO:0008799	anophthalmia/microphthalmia-esophageal atresia syndrome	semapv:ManualMappingCuration
GARD:1446	skos:exactMatch	MONDO:0010562	colonic atresia	semapv:ManualMappingCuration
GARD:1452	skos:exactMatch	MONDO:0009006	complement component 2 deficiency	semapv:ManualMappingCuration
GARD:1454	skos:exactMatch	MONDO:0015273	complete atrioventricular canal	semapv:ManualMappingCuration
GARD:1460	skos:exactMatch	MONDO:0009083	conductive deafness-malformed external ear syndrome	semapv:ManualMappingCuration
GARD:1462	skos:exactMatch	MONDO:0010245	X-linked cone-rod dystrophy 2	semapv:ManualMappingCuration
GARD:1463	skos:exactMatch	MONDO:0009007	Jalili syndrome	semapv:ManualMappingCuration
GARD:1465	skos:exactMatch	MONDO:0008725	congenital lipoid adrenal hyperplasia due to STAR deficency	semapv:ManualMappingCuration
GARD:1467	skos:exactMatch	MONDO:0018479	congenital adrenal hyperplasia	semapv:ManualMappingCuration
GARD:1469	skos:exactMatch	MONDO:0008730	congenital adrenal hyperplasia due to 17-alpha-hydroxylase deficiency	semapv:ManualMappingCuration
GARD:1470	skos:exactMatch	MONDO:0010229	alopecia, congenital	semapv:ManualMappingCuration
GARD:1474	skos:exactMatch	MONDO:0010839	autosomal dominant congenital benign spinal muscular atrophy	semapv:ManualMappingCuration
GARD:1475	skos:exactMatch	MONDO:0016080	congenital bronchobiliary fistula	semapv:ManualMappingCuration
GARD:1480	skos:exactMatch	MONDO:0017409	fetal cytomegalovirus syndrome	semapv:ManualMappingCuration
GARD:1481	skos:exactMatch	MONDO:0005711	congenital diaphragmatic hernia	semapv:ManualMappingCuration
GARD:1487	skos:exactMatch	MONDO:0018612	congenital hypothyroidism	semapv:ManualMappingCuration
GARD:1489	skos:exactMatch	MONDO:0016417	congenital ichthyosis-microcephalus-tetraplegia syndrome	semapv:ManualMappingCuration
GARD:1493	skos:exactMatch	MONDO:0017043	congenital mesoblastic nephroma	semapv:ManualMappingCuration
GARD:1495	skos:exactMatch	MONDO:0016582	congenital mitral malformation	semapv:ManualMappingCuration
GARD:1496	skos:exactMatch	MONDO:0020398	congenital mitral stenosis	semapv:ManualMappingCuration
GARD:1500	skos:exactMatch	MONDO:0009732	congenital nephrotic syndrome, Finnish type	semapv:ManualMappingCuration
GARD:15000	skos:exactMatch	MONDO:0011686	DNA ligase IV deficiency	semapv:ManualMappingCuration
GARD:15001	skos:exactMatch	MONDO:0026777	VEXAS syndrome	semapv:ManualMappingCuration
GARD:15003	skos:exactMatch	MONDO:0009174	protein-losing enteropathy	semapv:ManualMappingCuration
GARD:15004	skos:exactMatch	MONDO:0013408	FADD-related immunodeficiency	semapv:ManualMappingCuration
GARD:15010	skos:exactMatch	MONDO:0003582	hereditary breast ovarian cancer syndrome	semapv:ManualMappingCuration
GARD:15011	skos:exactMatch	MONDO:0010358	hypophosphatemic rickets, X-linked recessive	semapv:ManualMappingCuration
GARD:15012	skos:exactMatch	MONDO:0019026	autosomal recessive osteopetrosis	semapv:ManualMappingCuration
GARD:15013	skos:exactMatch	MONDO:0015465	craniometaphyseal dysplasia	semapv:ManualMappingCuration
GARD:15014	skos:exactMatch	MONDO:0016238	solitary fibrous tumor	semapv:ManualMappingCuration
GARD:15015	skos:exactMatch	MONDO:0018852	achromatopsia	semapv:ManualMappingCuration
GARD:15016	skos:exactMatch	MONDO:0018865	striate palmoplantar keratoderma	semapv:ManualMappingCuration
GARD:15017	skos:exactMatch	MONDO:0019176	trichorhinophalangeal syndrome type I or III	semapv:ManualMappingCuration
GARD:15018	skos:exactMatch	MONDO:0006664	atrial septal defect	semapv:ManualMappingCuration
GARD:15019	skos:exactMatch	MONDO:0007671	fibronectin glomerulopathy	semapv:ManualMappingCuration
GARD:1502	skos:exactMatch	MONDO:0015183	short bowel syndrome	semapv:ManualMappingCuration
GARD:15020	skos:exactMatch	MONDO:0019591	panhypopituitarism	semapv:ManualMappingCuration
GARD:15021	skos:exactMatch	MONDO:0019803	angioma serpiginosum	semapv:ManualMappingCuration
GARD:15022	skos:exactMatch	MONDO:0020344	postsynaptic congenital myasthenic syndrome	semapv:ManualMappingCuration
GARD:15023	skos:exactMatch	MONDO:0020345	presynaptic congenital myasthenic syndrome	semapv:ManualMappingCuration
GARD:15024	skos:exactMatch	MONDO:0015627	multiple epiphyseal dysplasia due to collagen 9 anomaly	semapv:ManualMappingCuration
GARD:15025	skos:exactMatch	MONDO:0015699	immunodeficiency due to a classical component pathway complement deficiency	semapv:ManualMappingCuration
GARD:15026	skos:exactMatch	MONDO:0011997	Hermansky-Pudlak syndrome 2	semapv:ManualMappingCuration
GARD:15027	skos:exactMatch	MONDO:0009329	pulmonary venoocclusive disease 2	semapv:ManualMappingCuration
GARD:15028	skos:exactMatch	MONDO:0018614	undetermined early-onset epileptic encephalopathy	semapv:ManualMappingCuration
GARD:15029	skos:exactMatch	MONDO:0007030	autosomal dominant Aarskog syndrome	semapv:ManualMappingCuration
GARD:1503	skos:exactMatch	MONDO:0016032	femoral agenesis/hypoplasia	semapv:ManualMappingCuration
GARD:15030	skos:exactMatch	MONDO:0007044	acrodysostosis 1 with or without hormone resistance	semapv:ManualMappingCuration
GARD:15031	skos:exactMatch	MONDO:0007056	acroosteolysis	semapv:ManualMappingCuration
GARD:15032	skos:exactMatch	MONDO:0007060	spermatogenic failure 6	semapv:ManualMappingCuration
GARD:15033	skos:exactMatch	MONDO:0007071	adrenocortical hypofunction, chronic primary congenital	semapv:ManualMappingCuration
GARD:15034	skos:exactMatch	MONDO:0015243	allergic bronchopulmonary aspergillosis	semapv:ManualMappingCuration
GARD:15035	skos:exactMatch	MONDO:0007082	alopecia areata 1	semapv:ManualMappingCuration
GARD:15036	skos:exactMatch	MONDO:0007087	alternating hemiplegia of childhood 1	semapv:ManualMappingCuration
GARD:15037	skos:exactMatch	MONDO:0007092	amelogenesis imperfecta type 1B	semapv:ManualMappingCuration
GARD:15038	skos:exactMatch	MONDO:0007094	amelogenesis imperfecta type 1A	semapv:ManualMappingCuration
GARD:15039	skos:exactMatch	MONDO:0007110	Diamond-Blackfan anemia 1	semapv:ManualMappingCuration
GARD:15040	skos:exactMatch	MONDO:0007135	nonsyndromic congenital nail disorder 6	semapv:ManualMappingCuration
GARD:15041	skos:exactMatch	MONDO:0007161	spermatogenic failure 2	semapv:ManualMappingCuration
GARD:15042	skos:exactMatch	MONDO:0007190	leukemia, chronic lymphocytic, susceptibility to, 2	semapv:ManualMappingCuration
GARD:15043	skos:exactMatch	MONDO:0007193	primary biliary cholangitis 1	semapv:ManualMappingCuration
GARD:15044	skos:exactMatch	MONDO:0007195	bifid nose, autosomal dominant	semapv:ManualMappingCuration
GARD:15045	skos:exactMatch	MONDO:0100490	breasts and/or nipples, aplasia or hypoplasia of, 1	semapv:ManualMappingCuration
GARD:15046	skos:exactMatch	MONDO:0007279	cataract 7	semapv:ManualMappingCuration
GARD:15047	skos:exactMatch	MONDO:0007285	cataract 1 multiple types	semapv:ManualMappingCuration
GARD:15048	skos:exactMatch	MONDO:0007299	Sotos syndrome 1	semapv:ManualMappingCuration
GARD:15049	skos:exactMatch	MONDO:0007306	Klippel-Feil syndrome 1, autosomal dominant	semapv:ManualMappingCuration
GARD:15050	skos:exactMatch	MONDO:0007332	split-hand/foot malformation with long bone deficiency 1	semapv:ManualMappingCuration
GARD:15051	skos:exactMatch	MONDO:0007349	familial cold autoinflammatory syndrome 1	semapv:ManualMappingCuration
GARD:15052	skos:exactMatch	MONDO:0007356	Lynch syndrome 1	semapv:ManualMappingCuration
GARD:15053	skos:exactMatch	MONDO:0007360	branchiootic syndrome 2	semapv:ManualMappingCuration
GARD:15054	skos:exactMatch	MONDO:0007366	seizures, benign familial neonatal, 2	semapv:ManualMappingCuration
GARD:15055	skos:exactMatch	MONDO:0007411	cutis laxa, autosomal dominant 1	semapv:ManualMappingCuration
GARD:15056	skos:exactMatch	MONDO:0007415	mitochondrial complex III deficiency nuclear type 1	semapv:ManualMappingCuration
GARD:15057	skos:exactMatch	MONDO:0007429	optic atrophy with or without deafness, ophthalmoplegia, myopathy, ataxia, and neuropathy	semapv:ManualMappingCuration
GARD:15058	skos:exactMatch	MONDO:0007451	diabetes insipidus, nephrogenic, autosomal	semapv:ManualMappingCuration
GARD:15059	skos:exactMatch	MONDO:0007458	digitotalar dysmorphism; ulnar drift, hereditary	semapv:ManualMappingCuration
GARD:15060	skos:exactMatch	MONDO:0007472	basal laminar drusen	semapv:ManualMappingCuration
GARD:15061	skos:exactMatch	MONDO:0007492	early-onset generalized limb-onset dystonia	semapv:ManualMappingCuration
GARD:15062	skos:exactMatch	MONDO:0007514	ectopia lentis 1, isolated, autosomal dominant	semapv:ManualMappingCuration
GARD:15063	skos:exactMatch	MONDO:0007520	ectrodactyly, ectodermal dysplasia, and cleft lip-palate syndrome 1	semapv:ManualMappingCuration
GARD:15064	skos:exactMatch	MONDO:0007533	elliptocytosis 2	semapv:ManualMappingCuration
GARD:15065	skos:exactMatch	MONDO:0007559	photoparoxysmal response 1	semapv:ManualMappingCuration
GARD:15066	skos:exactMatch	MONDO:0007573	erythroleukemia, familial, susceptibility to	semapv:ManualMappingCuration
GARD:15067	skos:exactMatch	MONDO:0019570	Cockayne syndrome type 2	semapv:ManualMappingCuration
GARD:15068	skos:exactMatch	MONDO:0007589	exudative vitreoretinopathy 1	semapv:ManualMappingCuration
GARD:15069	skos:exactMatch	MONDO:0007601	familial Mediterranean fever, autosomal dominant	semapv:ManualMappingCuration
GARD:15070	skos:exactMatch	MONDO:0007608	desmoid tumor	semapv:ManualMappingCuration
GARD:15071	skos:exactMatch	MONDO:0024526	Zimmermann-Laband syndrome 1	semapv:ManualMappingCuration
GARD:15072	skos:exactMatch	MONDO:0007617	Coffin-Siris syndrome 1	semapv:ManualMappingCuration
GARD:15076	skos:exactMatch	MONDO:0007723	Hirschsprung disease, susceptibility to, 1	semapv:ManualMappingCuration
GARD:15077	skos:exactMatch	MONDO:0007759	hyperlipidemia, familial combined, LPL related	semapv:ManualMappingCuration
GARD:15078	skos:exactMatch	MONDO:0018631	Marie Unna hereditary hypotrichosis	semapv:ManualMappingCuration
GARD:15079	skos:exactMatch	MONDO:0007829	cholestasis, intrahepatic, of pregnancy, 1	semapv:ManualMappingCuration
GARD:15080	skos:exactMatch	MONDO:0007845	Kaposi sarcoma, susceptibility to	semapv:ManualMappingCuration
GARD:15081	skos:exactMatch	MONDO:0007858	palmoplantar keratoderma, punctate type 1A	semapv:ManualMappingCuration
GARD:15082	skos:exactMatch	MONDO:0007930	Bernard-Soulier syndrome, type A2, autosomal dominant	semapv:ManualMappingCuration
GARD:15083	skos:exactMatch	MONDO:0007938	46,XY sex reversal 4	semapv:ManualMappingCuration
GARD:15086	skos:exactMatch	MONDO:0008002	mirror movements 1	semapv:ManualMappingCuration
GARD:15087	skos:exactMatch	MONDO:0008030	facioscapulohumeral muscular dystrophy 1	semapv:ManualMappingCuration
GARD:15088	skos:exactMatch	MONDO:0008031	facioscapulohumeral muscular dystrophy 2	semapv:ManualMappingCuration
GARD:15089	skos:exactMatch	MONDO:0008034	muscular dystrophy, pseudohypertrophic, with Internalized capillaries	semapv:ManualMappingCuration
GARD:15090	skos:exactMatch	MONDO:0008057	Carney complex, type 1	semapv:ManualMappingCuration
GARD:15091	skos:exactMatch	MONDO:0008062	narcolepsy 1	semapv:ManualMappingCuration
GARD:15092	skos:exactMatch	MONDO:0008067	nasopharyngeal carcinoma, susceptibility to, 2	semapv:ManualMappingCuration
GARD:15093	skos:exactMatch	MONDO:0013503	candidiasis, familial, 6	semapv:ManualMappingCuration
GARD:15094	skos:exactMatch	MONDO:0008080	neurofibromatosis, type III, mixed central and peripheral	semapv:ManualMappingCuration
GARD:15095	skos:exactMatch	MONDO:0008086	neuropathy, hereditary sensory and autonomic, type 1A	semapv:ManualMappingCuration
GARD:15096	skos:exactMatch	MONDO:0008099	congenital stationary night blindness autosomal dominant 2	semapv:ManualMappingCuration
GARD:15097	skos:exactMatch	MONDO:0020793	oculopharyngodistal myopathy 1	semapv:ManualMappingCuration
GARD:15098	skos:exactMatch	MONDO:0008132	optic atrophy with demyelinating disease of CNS	semapv:ManualMappingCuration
GARD:15099	skos:exactMatch	MONDO:0008134	autosomal dominant optic atrophy, classic form	semapv:ManualMappingCuration
GARD:15100	skos:exactMatch	MONDO:0008149	osteogenesis imperfecta with opalescent teeth, blue sclerae and wormian bones but without fractures	semapv:ManualMappingCuration
GARD:15101	skos:exactMatch	MONDO:0008172	hypertrophic osteoarthropathy, primary, autosomal dominant	semapv:ManualMappingCuration
GARD:15102	skos:exactMatch	MONDO:0008173	pachyonychia congenita 1	semapv:ManualMappingCuration
GARD:15103	skos:exactMatch	MONDO:0008174	pachyonychia congenita 2	semapv:ManualMappingCuration
GARD:15104	skos:exactMatch	MONDO:0008184	pancreas, dorsal, agenesis of	semapv:ManualMappingCuration
GARD:15105	skos:exactMatch	MONDO:0008233	pheochromocytoma	semapv:ManualMappingCuration
GARD:15106	skos:exactMatch	MONDO:0008285	polyps, multiple and recurrent inflammatory fibroid, gastrointestinal	semapv:ManualMappingCuration
GARD:15107	skos:exactMatch	MONDO:0008289	brain small vessel disease 1 with or without ocular anomalies	semapv:ManualMappingCuration
GARD:15108	skos:exactMatch	MONDO:0008290	porokeratosis 1, Mibelli type	semapv:ManualMappingCuration
GARD:15109	skos:exactMatch	MONDO:0008372	retinal aplasia	semapv:ManualMappingCuration
GARD:15110	skos:exactMatch	MONDO:0008379	retinitis pigmentosa 10	semapv:ManualMappingCuration
GARD:15111	skos:exactMatch	MONDO:0008381	dominant pericentral pigmentary retinopathy	semapv:ManualMappingCuration
GARD:15112	skos:exactMatch	MONDO:0859050	Schistosoma mansoni infection, susceptibility/resistance to	semapv:ManualMappingCuration
GARD:15113	skos:exactMatch	MONDO:0008450	spinal arachnoiditis	semapv:ManualMappingCuration
GARD:15114	skos:exactMatch	MONDO:0008474	spondyloepiphyseal dysplasia tarda, autosomal dominant	semapv:ManualMappingCuration
GARD:15115	skos:exactMatch	MONDO:0008519	multiple synostoses syndrome 1	semapv:ManualMappingCuration
GARD:15116	skos:exactMatch	MONDO:0008551	thoracolaryngopelvic dysplasia	semapv:ManualMappingCuration
GARD:15117	skos:exactMatch	MONDO:0008553	platelet-type bleeding disorder 17	semapv:ManualMappingCuration
GARD:15118	skos:exactMatch	MONDO:0008564	DiGeorge syndrome	semapv:ManualMappingCuration
GARD:15119	skos:exactMatch	MONDO:0008570	thyrotoxic periodic paralysis, susceptibility to, 1	semapv:ManualMappingCuration
GARD:1512	skos:exactMatch	MONDO:0019943	hereditary continuous muscle fiber activity	semapv:ManualMappingCuration
GARD:15120	skos:exactMatch	MONDO:0008571	Blount disease, infantile	semapv:ManualMappingCuration
