# creator_id: 0000-0002-2906-7319
# curie_map:
#   GARD: http://purl.obolibrary.org/obo/GARD_
#   MONDO: http://purl.obolibrary.org/obo/MONDO_
#   oboInOwl: http://www.geneontology.org/formats/oboInOwl#
#   semapv: https://w3id.org/semapv/
#   skos: http://www.w3.org/2004/02/skos/core#
# license: http://w3id.org/sssom/license/unspecified
subject_id	predicate_id	object_id	object_label	proxy_id	mondo_predicate_id
GARD:18038	skos:exactMatch	MONDO:0011714	partial lipodystrophy, congenital cataracts, and neurodegeneration syndrome	OMIM:606721	skos:exactMatch
GARD:18039	skos:exactMatch	MONDO:0024463	ovarian dysgenesis 1	OMIM:233300	skos:exactMatch
GARD:1804	skos:exactMatch	MONDO:0010225	Dent disease type 1	Orphanet:93622	skos:exactMatch
GARD:18040	skos:exactMatch	MONDO:0010349	ovarian dysgenesis 2	OMIM:300510	skos:exactMatch
GARD:18041	skos:exactMatch	MONDO:0013689	ovarian dysgenesis 3	OMIM:614324	skos:exactMatch
GARD:18042	skos:exactMatch	MONDO:0054850	ovarian dysgenesis 6	OMIM:618078	skos:exactMatch
GARD:18043	skos:exactMatch	MONDO:0020857	ovarian dysgenesis 7	OMIM:618117	skos:exactMatch
GARD:18044	skos:exactMatch	MONDO:0032881	premature ovarian failure 16	OMIM:618723	skos:exactMatch
GARD:18045	skos:exactMatch	MONDO:0007399	TWIST1-related craniosynostosis	OMIM:123100	skos:exactMatch
GARD:18046	skos:exactMatch	MONDO:0014232	craniosynostosis 5, susceptibility to	OMIM:615529	skos:exactMatch
GARD:18047	skos:exactMatch	MONDO:0014128	TCF12-related craniosynostosis	OMIM:615314	skos:exactMatch
GARD:18048	skos:exactMatch	MONDO:0014705	craniosynostosis 6	OMIM:616602	skos:exactMatch
GARD:18049	skos:exactMatch	MONDO:0007372	cornea plana 1, autosomal dominant	OMIM:121400	skos:exactMatch
GARD:18050	skos:exactMatch	MONDO:0009014	cornea plana 2	OMIM:217300	skos:exactMatch
GARD:18051	skos:exactMatch	MONDO:0008197	parietal foramina 1	OMIM:168500	skos:exactMatch
GARD:18052	skos:exactMatch	MONDO:0012302	parietal foramina 3	OMIM:609566	skos:exactMatch
GARD:18053	skos:exactMatch	MONDO:0012309	parietal foramina 2	OMIM:609597	skos:exactMatch
GARD:18054	skos:exactMatch	MONDO:0008887	bronchiectasis with or without elevated sweat chloride 1	OMIM:211400	skos:exactMatch
GARD:18055	skos:exactMatch	MONDO:0013087	bronchiectasis with or without elevated sweat chloride 2	OMIM:613021	skos:exactMatch
GARD:18056	skos:exactMatch	MONDO:0013112	bronchiectasis with or without elevated sweat chloride 3	OMIM:613071	skos:exactMatch
GARD:18057	skos:exactMatch	MONDO:0020759	epilepsy, childhood absence, susceptibility to, 1	OMIM:600131	skos:exactMatch
GARD:18058	skos:exactMatch	MONDO:0011891	febrile seizures, familial, 8	OMIM:607681	skos:exactMatch
GARD:18059	skos:exactMatch	MONDO:0012627	epilepsy, idiopathic generalized, susceptibility to, 13	OMIM:611136	skos:exactMatch
GARD:1806	skos:exactMatch	MONDO:0007437	dentin dysplasia type II	Orphanet:99791	skos:exactMatch
GARD:18060	skos:exactMatch	MONDO:0012763	epilepsy, childhood absence, susceptibility to, 6	OMIM:611942	skos:exactMatch
GARD:18061	skos:exactMatch	MONDO:0012843	epilepsy, childhood absence, susceptibility to, 5	OMIM:612269	skos:exactMatch
GARD:18062	skos:exactMatch	MONDO:0011177	ectodermal dysplasia 4, hair/nail type	OMIM:602032	skos:exactMatch
GARD:18063	skos:exactMatch	MONDO:0013973	ectodermal dysplasia 5, hair/nail type	OMIM:614927	skos:exactMatch
GARD:18064	skos:exactMatch	MONDO:0013974	ectodermal dysplasia 6, hair/nail type	OMIM:614928	skos:exactMatch
GARD:18065	skos:exactMatch	MONDO:0013975	ectodermal dysplasia 7, hair/nail type	OMIM:614929	skos:exactMatch
GARD:18066	skos:exactMatch	MONDO:0013976	ectodermal dysplasia 9, hair/nail type	OMIM:614931	skos:exactMatch
GARD:18067	skos:exactMatch	MONDO:0032635	mitochondrial complex 1 deficiency, nuclear type 32	OMIM:618252	skos:exactMatch
GARD:18068	skos:exactMatch	MONDO:0024558	radioulnar synostosis with amegakaryocytic thrombocytopenia 1	OMIM:605432	skos:exactMatch
GARD:18069	skos:exactMatch	MONDO:0014758	radioulnar synostosis with amegakaryocytic thrombocytopenia 2	OMIM:616738	skos:exactMatch
GARD:1807	skos:exactMatch	MONDO:0007436	dentin dysplasia type I	Orphanet:99789	skos:exactMatch
GARD:18070	skos:exactMatch	MONDO:0007270	cardiomyopathy, familial restrictive, 1	OMIM:115210	skos:exactMatch
GARD:18071	skos:exactMatch	MONDO:0012306	cardiomyopathy, familial restrictive, 2	OMIM:609578	skos:exactMatch
GARD:18072	skos:exactMatch	MONDO:0012900	cardiomyopathy, familial restrictive, 3	OMIM:612422	skos:exactMatch
GARD:18073	skos:exactMatch	MONDO:0007771	hyperpigmentation with or without hypopigmentation, familial progressive	OMIM:145250	skos:exactMatch
GARD:18074	skos:exactMatch	MONDO:0013648	familial progressive hyperpigmentation	OMIM:614233	skos:exactMatch
GARD:18075	skos:exactMatch	MONDO:0007744	cholesterol-ester transfer protein deficiency	OMIM:143470	skos:exactMatch
GARD:18076	skos:exactMatch	MONDO:0013534	apolipoprotein c-III deficiency	OMIM:614028	skos:exactMatch
GARD:18077	skos:exactMatch	MONDO:0011313	megalencephaly-polymicrogyria-polydactyly-hydrocephalus syndrome 1	OMIM:603387	skos:exactMatch
GARD:18078	skos:exactMatch	MONDO:0014407	megalencephaly-polymicrogyria-polydactyly-hydrocephalus syndrome 2	OMIM:615937	skos:exactMatch
GARD:18079	skos:exactMatch	MONDO:0014408	megalencephaly-polymicrogyria-polydactyly-hydrocephalus syndrome 3	OMIM:615938	skos:exactMatch
GARD:1808	skos:exactMatch	MONDO:0007438	dentin dysplasia-sclerotic bones syndrome	Orphanet:99792	skos:exactMatch
GARD:18080	skos:exactMatch	MONDO:0013302	nephronophthisis 11	OMIM:613550	skos:exactMatch
GARD:18081	skos:exactMatch	MONDO:0014537	nephronophthisis 19	OMIM:616217	skos:exactMatch
GARD:18082	skos:exactMatch	MONDO:0010985	epilepsy, familial adult myoclonic, 1	OMIM:601068	skos:exactMatch
GARD:18083	skos:exactMatch	MONDO:0011930	epilepsy, familial adult myoclonic, 2	OMIM:607876	skos:exactMatch
GARD:18084	skos:exactMatch	MONDO:0013322	epilepsy, familial adult myoclonic, 3	OMIM:613608	skos:exactMatch
GARD:18085	skos:exactMatch	MONDO:0014055	epilepsy, familial adult myoclonic, 4	OMIM:615127	skos:exactMatch
GARD:18086	skos:exactMatch	MONDO:0014167	epilepsy, familial adult myoclonic, 5	OMIM:615400	skos:exactMatch
GARD:18087	skos:exactMatch	MONDO:0011897	leukoencephalopathy-ataxia-hypodontia-hypomyelination syndrome	OMIM:607694	skos:exactMatch
GARD:18088	skos:exactMatch	MONDO:0014666	hypomyelinating leukodystrophy 11	OMIM:616494	skos:exactMatch
GARD:18089	skos:exactMatch	MONDO:0019531	hemolytic anemia due to glutathione reductase deficiency	OMIM:618660	skos:exactMatch
GARD:18090	skos:exactMatch	MONDO:0032862	hydrocephalus, congenital communicating, 1	OMIM:618667	skos:exactMatch
GARD:18091	skos:exactMatch	MONDO:0011002	neuropathy, hereditary motor and sensory, type 6A	OMIM:601152	skos:exactMatch
GARD:18092	skos:exactMatch	MONDO:0014671	neuropathy, hereditary motor and sensory, type 6B	OMIM:616505	skos:exactMatch
GARD:18093	skos:exactMatch	MONDO:0007805	hypotrichosis 2	OMIM:146520	skos:exactMatch
GARD:18094	skos:exactMatch	MONDO:0013514	hypotrichosis 3	OMIM:613981	skos:exactMatch
GARD:18095	skos:exactMatch	MONDO:0010228	hearing loss, X-linked 3	OMIM:300030	skos:exactMatch
GARD:18096	skos:exactMatch	MONDO:0010238	hearing loss, X-linked 4	OMIM:300066	skos:exactMatch
GARD:18097	skos:exactMatch	MONDO:0010484	hearing loss, X-linked 6	OMIM:300914	skos:exactMatch
GARD:18098	skos:exactMatch	MONDO:0010577	hearing loss, X-linked 1	OMIM:304500	skos:exactMatch
GARD:18099	skos:exactMatch	MONDO:0010817	autosomal dominant nonsyndromic hearing loss 2A	OMIM:600101	skos:exactMatch
GARD:181	skos:exactMatch	MONDO:0019353	Stargardt disease	Orphanet:827	skos:exactMatch
GARD:1810	skos:exactMatch	MONDO:0009952	radioulnar synostosis-developmental delay-hypotonia syndrome	Orphanet:3270	skos:exactMatch
GARD:18100	skos:exactMatch	MONDO:0010915	autosomal dominant nonsyndromic hearing loss 4A	OMIM:600652	skos:exactMatch
GARD:18101	skos:exactMatch	MONDO:0010963	autosomal dominant nonsyndromic hearing loss 6	OMIM:600965	skos:exactMatch
GARD:18102	skos:exactMatch	MONDO:0010973	autosomal dominant nonsyndromic hearing loss 5	OMIM:600994	skos:exactMatch
GARD:18103	skos:exactMatch	MONDO:0011031	autosomal dominant nonsyndromic hearing loss 10	OMIM:601316	skos:exactMatch
GARD:18104	skos:exactMatch	MONDO:0011032	autosomal dominant nonsyndromic hearing loss 11	OMIM:601317	skos:exactMatch
GARD:18105	skos:exactMatch	MONDO:0011058	autosomal dominant nonsyndromic hearing loss 9	OMIM:601369	skos:exactMatch
GARD:18106	skos:exactMatch	MONDO:0011074	autosomal dominant nonsyndromic hearing loss 7	OMIM:601412	skos:exactMatch
GARD:18107	skos:exactMatch	MONDO:0011102	autosomal dominant nonsyndromic hearing loss 12	OMIM:601543	skos:exactMatch
GARD:18108	skos:exactMatch	MONDO:0011159	autosomal dominant nonsyndromic hearing loss 13	OMIM:601868	skos:exactMatch
GARD:18109	skos:exactMatch	MONDO:0011226	autosomal dominant nonsyndromic hearing loss 15	OMIM:602459	skos:exactMatch
GARD:18110	skos:exactMatch	MONDO:0011389	autosomal dominant nonsyndromic hearing loss 16	OMIM:603964	skos:exactMatch
GARD:18111	skos:exactMatch	MONDO:0011480	autosomal dominant nonsyndromic hearing loss 20	OMIM:604717	skos:exactMatch
GARD:18112	skos:exactMatch	MONDO:0011568	autosomal dominant nonsyndromic hearing loss 25	OMIM:605583	skos:exactMatch
GARD:18113	skos:exactMatch	MONDO:0011625	autosomal dominant nonsyndromic hearing loss 18	OMIM:606012	skos:exactMatch
GARD:18114	skos:exactMatch	MONDO:0011673	autosomal dominant nonsyndromic hearing loss 30	OMIM:606451	skos:exactMatch
GARD:18115	skos:exactMatch	MONDO:0011708	autosomal dominant nonsyndromic hearing loss 36	OMIM:606705	skos:exactMatch
GARD:18116	skos:exactMatch	MONDO:0011761	autosomal dominant nonsyndromic hearing loss 21	OMIM:607017	skos:exactMatch
GARD:18117	skos:exactMatch	MONDO:0019588	hearing loss, autosomal recessive	OMIM:607197	skos:exactMatch
GARD:18118	skos:exactMatch	MONDO:0011832	autosomal dominant nonsyndromic hearing loss 44	OMIM:607453	skos:exactMatch
GARD:18119	skos:exactMatch	MONDO:0011893	autosomal dominant nonsyndromic hearing loss 52	OMIM:607683	skos:exactMatch
GARD:18120	skos:exactMatch	MONDO:0011920	autosomal dominant nonsyndromic hearing loss 48	OMIM:607841	skos:exactMatch
GARD:18121	skos:exactMatch	MONDO:0011994	autosomal dominant nonsyndromic hearing loss 41	OMIM:608224	skos:exactMatch
GARD:18122	skos:exactMatch	MONDO:0012023	autosomal dominant nonsyndromic hearing loss 49	OMIM:608372	skos:exactMatch
GARD:18123	skos:exactMatch	MONDO:0012030	autosomal dominant nonsyndromic hearing loss 43	OMIM:608394	skos:exactMatch
GARD:18124	skos:exactMatch	MONDO:0012083	autosomal dominant nonsyndromic hearing loss 28	OMIM:608641	skos:exactMatch
GARD:18125	skos:exactMatch	MONDO:0012086	autosomal dominant nonsyndromic hearing loss 31	OMIM:608645	skos:exactMatch
GARD:18126	skos:exactMatch	MONDO:0012090	autosomal dominant nonsyndromic hearing loss 47	OMIM:608652	skos:exactMatch
GARD:18127	skos:exactMatch	MONDO:0012196	autosomal dominant auditory neuropathy 1	OMIM:609129	skos:exactMatch
GARD:18128	skos:exactMatch	MONDO:0012902	autosomal dominant nonsyndromic hearing loss 27	OMIM:612431	skos:exactMatch
GARD:18129	skos:exactMatch	MONDO:0012974	autosomal dominant nonsyndromic hearing loss 59	OMIM:612642	skos:exactMatch
GARD:1813	skos:exactMatch	MONDO:0009093	dermatoleukodystrophy	Orphanet:1659	skos:exactMatch
GARD:18130	skos:exactMatch	MONDO:0012975	autosomal dominant nonsyndromic hearing loss 3B	OMIM:612643	skos:exactMatch
GARD:18131	skos:exactMatch	MONDO:0012976	autosomal dominant nonsyndromic hearing loss 2B	OMIM:612644	skos:exactMatch
GARD:18132	skos:exactMatch	MONDO:0013114	autosomal dominant nonsyndromic hearing loss 50	OMIM:613074	skos:exactMatch
GARD:18133	skos:exactMatch	MONDO:0013305	autosomal dominant nonsyndromic hearing loss 51	OMIM:613558	skos:exactMatch
GARD:18134	skos:exactMatch	MONDO:0013593	autosomal dominant nonsyndromic hearing loss 64	OMIM:614152	skos:exactMatch
GARD:18135	skos:exactMatch	MONDO:0013632	autosomal dominant nonsyndromic hearing loss 33	OMIM:614211	skos:exactMatch
GARD:18136	skos:exactMatch	MONDO:0013823	autosomal dominant nonsyndromic hearing loss 4B	OMIM:614614	skos:exactMatch
GARD:18137	skos:exactMatch	MONDO:0014283	autosomal dominant nonsyndromic hearing loss 56	OMIM:615629	skos:exactMatch
GARD:18138	skos:exactMatch	MONDO:0014291	autosomal dominant nonsyndromic hearing loss 54	OMIM:615649	skos:exactMatch
GARD:18139	skos:exactMatch	MONDO:0014293	autosomal dominant nonsyndromic hearing loss 58	OMIM:615654	skos:exactMatch
GARD:1814	skos:exactMatch	MONDO:0009095	dermatoosteolysis, Kirghizian type	Orphanet:1657	skos:exactMatch
GARD:18140	skos:exactMatch	MONDO:0014470	autosomal dominant nonsyndromic hearing loss 65	OMIM:616044	skos:exactMatch
GARD:18141	skos:exactMatch	MONDO:0014594	autosomal dominant nonsyndromic hearing loss 67	OMIM:616340	skos:exactMatch
GARD:18142	skos:exactMatch	MONDO:0014603	autosomal dominant nonsyndromic hearing loss 40	OMIM:616357	skos:exactMatch
GARD:18143	skos:exactMatch	MONDO:0014738	autosomal dominant nonsyndromic hearing loss 69	OMIM:616697	skos:exactMatch
GARD:18144	skos:exactMatch	MONDO:0014740	autosomal dominant nonsyndromic hearing loss 68	OMIM:616707	skos:exactMatch
GARD:18145	skos:exactMatch	MONDO:0014853	autosomal dominant nonsyndromic hearing loss 70	OMIM:616968	skos:exactMatch
GARD:18146	skos:exactMatch	MONDO:0014854	autosomal dominant nonsyndromic hearing loss 66	OMIM:616969	skos:exactMatch
GARD:18147	skos:exactMatch	MONDO:0033258	hearing loss, autosomal dominant 71	OMIM:617605	skos:exactMatch
GARD:18148	skos:exactMatch	MONDO:0033259	hearing loss, autosomal dominant 72	OMIM:617606	skos:exactMatch
GARD:18149	skos:exactMatch	MONDO:0033260	hearing loss, autosomal dominant 73	OMIM:617663	skos:exactMatch
GARD:1815	skos:exactMatch	MONDO:0009094	dermochondrocorneal dystrophy	Orphanet:79149	skos:exactMatch
GARD:18150	skos:exactMatch	MONDO:0054860	hearing loss, autosomal recessive 110	OMIM:618094	skos:exactMatch
GARD:18151	skos:exactMatch	MONDO:0029137	hearing loss, autosomal dominant 74	OMIM:618140	skos:exactMatch
GARD:18152	skos:exactMatch	MONDO:0032732	hearing loss, autosomal recessive 113	OMIM:618410	skos:exactMatch
GARD:18153	skos:exactMatch	MONDO:0032911	hearing loss, autosomal dominant 75	OMIM:618778	skos:exactMatch
GARD:18154	skos:exactMatch	MONDO:0032917	hearing loss, autosomal dominant 76	OMIM:618787	skos:exactMatch
GARD:18155	skos:exactMatch	MONDO:0030058	hearing loss, autosomal dominant 77	OMIM:618915	skos:exactMatch
GARD:18156	skos:exactMatch	MONDO:0033665	hearing loss, autosomal dominant 78	OMIM:619081	skos:exactMatch
GARD:18157	skos:exactMatch	MONDO:0033668	hearing loss, autosomal dominant 79	OMIM:619086	skos:exactMatch
GARD:18158	skos:exactMatch	MONDO:0030998	hearing loss, autosomal dominant 80	OMIM:619274	skos:exactMatch
GARD:18159	skos:exactMatch	MONDO:0009090	hearing loss, sensorineural, autosomal-mitochondrial type	OMIM:221745	skos:exactMatch
GARD:1816	skos:exactMatch	MONDO:0007449	dermo-odonto dysplasia	Orphanet:1660	skos:exactMatch
GARD:18160	skos:exactMatch	MONDO:0010779	mitochondrial non-syndromic sensorineural hearing loss	OMIM:500008	skos:exactMatch
GARD:18161	skos:exactMatch	MONDO:0010799	deafness, aminoglycoside-induced	OMIM:580000	skos:exactMatch
GARD:18162	skos:exactMatch	MONDO:0008340	ptosis, hereditary congenital, 1	OMIM:178300	skos:exactMatch
GARD:18163	skos:exactMatch	MONDO:0010280	ptosis, hereditary congenital 2	OMIM:300245	skos:exactMatch
GARD:18164	skos:exactMatch	MONDO:0014538	fibrosis of extraocular muscles, congenital, 5	OMIM:616219	skos:exactMatch
GARD:18165	skos:exactMatch	MONDO:0007075	alacrima, congenital, autosomal dominant	OMIM:103420	skos:exactMatch
GARD:18166	skos:exactMatch	MONDO:0011105	alacrima, congenital, autosomal recessive	OMIM:601549	skos:exactMatch
GARD:18167	skos:exactMatch	MONDO:0009097	persistent hyperplastic primary vitreous, autosomal recessive	OMIM:221900	skos:exactMatch
GARD:18168	skos:exactMatch	MONDO:0012653	persistent hyperplastic primary vitreous, autosomal dominant	OMIM:611308	skos:exactMatch
GARD:18169	skos:exactMatch	MONDO:0010186	vitamin D-dependent rickets, type 2A	OMIM:277440	skos:exactMatch
GARD:18170	skos:exactMatch	MONDO:0010931	vitamin D-dependent rickets, type 2B	OMIM:600785	skos:exactMatch
GARD:18171	skos:exactMatch	MONDO:0033640	vitamin D-dependent rickets, type 3	OMIM:619073	skos:exactMatch
GARD:18172	skos:exactMatch	MONDO:0009893	polydactyly, postaxial, type A5	OMIM:263450	skos:exactMatch
GARD:18173	skos:exactMatch	MONDO:0011187	polydactyly, postaxial, type A2	OMIM:602085	skos:exactMatch
GARD:18174	skos:exactMatch	MONDO:0011813	polydactyly, postaxial, type A3	OMIM:607324	skos:exactMatch
GARD:18175	skos:exactMatch	MONDO:0012059	polydactyly, postaxial, type A4	OMIM:608562	skos:exactMatch
GARD:18176	skos:exactMatch	MONDO:0014090	polydactyly, postaxial, type A6	OMIM:615226	skos:exactMatch
GARD:18177	skos:exactMatch	MONDO:0032603	polydactyly, postaxial, type A9	OMIM:618219	skos:exactMatch
GARD:18178	skos:exactMatch	MONDO:0032785	polydactyly, postaxial, type a10	OMIM:618498	skos:exactMatch
GARD:18179	skos:exactMatch	MONDO:0011456	nephronophthisis 3	OMIM:604387	skos:exactMatch
GARD:1818	skos:exactMatch	MONDO:0015426	Desbuquois dysplasia	Orphanet:1425	skos:exactMatch
GARD:18180	skos:exactMatch	MONDO:0013163	nephronophthisis-like nephropathy 1	OMIM:613159	skos:exactMatch
GARD:18181	skos:exactMatch	MONDO:0014997	nephronophthisis 20	OMIM:617271	skos:exactMatch
GARD:18182	skos:exactMatch	MONDO:0011190	nephronophthisis 2	OMIM:602088	skos:exactMatch
GARD:18183	skos:exactMatch	MONDO:0014158	nephronophthisis 16	OMIM:615382	skos:exactMatch
GARD:18184	skos:exactMatch	MONDO:0007802	hypospadias 3, autosomal	OMIM:146450	skos:exactMatch
GARD:18185	skos:exactMatch	MONDO:0010384	hypospadias 1, X-linked	OMIM:300633	skos:exactMatch
GARD:18186	skos:exactMatch	MONDO:0010423	hypospadias 2, X-linked	OMIM:300758	skos:exactMatch
GARD:18187	skos:exactMatch	MONDO:0010458	hypospadias 4, X-linked	OMIM:300856	skos:exactMatch
GARD:18188	skos:exactMatch	MONDO:0020716	familial thyroid dyshormonogenesis 1	OMIM:274400	skos:exactMatch
GARD:18189	skos:exactMatch	MONDO:0010133	thyroid dyshormonogenesis 2A	OMIM:274500	skos:exactMatch
GARD:18190	skos:exactMatch	MONDO:0010135	thyroid dyshormonogenesis 3	OMIM:274700	skos:exactMatch
GARD:18191	skos:exactMatch	MONDO:0010136	thyroid dyshormonogenesis 4	OMIM:274800	skos:exactMatch
GARD:18192	skos:exactMatch	MONDO:0010137	thyroid dyshormonogenesis 5	OMIM:274900	skos:exactMatch
GARD:18193	skos:exactMatch	MONDO:0011792	thyroid dyshormonogenesis 6	OMIM:607200	skos:exactMatch
GARD:18194	skos:exactMatch	MONDO:0030858	immunodeficiency 75	OMIM:619126	skos:exactMatch
GARD:18195	skos:exactMatch	MONDO:0010187	vitamin K-dependent clotting factors, combined deficiency of, type 1	OMIM:277450	skos:exactMatch
